region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
CASO,48.6,199559149.0,2050,Switch,full-current-policies,current_policies,base,none
CANO,48.0,309235468.0,2050,Switch,full-current-policies,current_policies,base,none
FRCC,40.0,398150391.0,2050,Switch,full-current-policies,current_policies,base,none
ISNE,46.5,233966756.0,2050,Switch,full-current-policies,current_policies,base,none
MISC,35.8,302266317.0,2050,Switch,full-current-policies,current_policies,base,none
MISE,36.9,154617099.0,2050,Switch,full-current-policies,current_policies,base,none
MISS,37.6,285422687.0,2050,Switch,full-current-policies,current_policies,base,none
MISW,37.6,372086880.0,2050,Switch,full-current-policies,current_policies,base,none
NWPP,78.3,372645986.0,2050,Switch,full-current-policies,current_policies,base,none
NYCW,46.7,120232798.0,2050,Switch,full-current-policies,current_policies,base,none
NYUP,37.5,103480882.0,2050,Switch,full-current-policies,current_policies,base,none
PJMC,38.2,168907776.0,2050,Switch,full-current-policies,current_policies,base,none
PJMD,42.7,168177932.0,2050,Switch,full-current-policies,current_policies,base,none
PJME,41.7,442681870.0,2050,Switch,full-current-policies,current_policies,base,none
PJMW,36.0,466199508.0,2050,Switch,full-current-policies,current_policies,base,none
RMRG,42.1,188991709.0,2050,Switch,full-current-policies,current_policies,base,none
SPPC,38.3,124929928.0,2050,Switch,full-current-policies,current_policies,base,none
SPPN,38.1,88318595.0,2050,Switch,full-current-policies,current_policies,base,none
SPPS,36.8,210273247.0,2050,Switch,full-current-policies,current_policies,base,none
SRCA,43.0,340830683.0,2050,Switch,full-current-policies,current_policies,base,none
SRCE,38.7,332833523.0,2050,Switch,full-current-policies,current_policies,base,none
SRSE,40.8,398994725.0,2050,Switch,full-current-policies,current_policies,base,none
SRSG,41.6,258600147.0,2050,Switch,full-current-policies,current_policies,base,none
TRE,34.3,648762932.0,2050,Switch,full-current-policies,current_policies,base,none
TREW,32.5,31419683.0,2050,Switch,full-current-policies,current_policies,base,none
BASN,27.9,104415840.0,2027,TEMOA,full-current-policies,current_policies,base,none
CASO,32.2,106247405.0,2027,TEMOA,full-current-policies,current_policies,base,none
CANO,32.3,164112380.0,2027,TEMOA,full-current-policies,current_policies,base,none
FRCC,30.3,254835658.0,2027,TEMOA,full-current-policies,current_policies,base,none
ISNE,30.9,132079030.0,2027,TEMOA,full-current-policies,current_policies,base,none
MISC,24.1,186790489.0,2027,TEMOA,full-current-policies,current_policies,base,none
MISE,27.6,102056388.0,2027,TEMOA,full-current-policies,current_policies,base,none
MISS,25.1,175440371.0,2027,TEMOA,full-current-policies,current_policies,base,none
MISW,22.3,225553160.0,2027,TEMOA,full-current-policies,current_policies,base,none
NWPP,29.7,195981047.0,2027,TEMOA,full-current-policies,current_policies,base,none
NYCW,41.4,76993625.0,2027,TEMOA,full-current-policies,current_policies,base,none
NYUP,8.6,70257166.0,2027,TEMOA,full-current-policies,current_policies,base,none
PJMC,24.2,118765758.0,2027,TEMOA,full-current-policies,current_policies,base,none
PJMD,27.9,110841999.0,2027,TEMOA,full-current-policies,current_policies,base,none
PJME,24.6,289082184.0,2027,TEMOA,full-current-policies,current_policies,base,none
PJMW,24.8,310165370.0,2027,TEMOA,full-current-policies,current_policies,base,none
RMRG,20.0,88883482.0,2027,TEMOA,full-current-policies,current_policies,base,none
SPPC,21.1,78239307.0,2027,TEMOA,full-current-policies,current_policies,base,none
SPPN,19.9,49626459.0,2027,TEMOA,full-current-policies,current_policies,base,none
SPPS,20.8,122178131.0,2027,TEMOA,full-current-policies,current_policies,base,none
SRCA,27.0,218636717.0,2027,TEMOA,full-current-policies,current_policies,base,none
SRCE,25.3,214888614.0,2027,TEMOA,full-current-policies,current_policies,base,none
SRSE,29.0,242597067.0,2027,TEMOA,full-current-policies,current_policies,base,none
SRSG,28.5,137828950.0,2027,TEMOA,full-current-policies,current_policies,base,none
TRE,22.8,426645124.0,2027,TEMOA,full-current-policies,current_policies,base,none
TREW,20.3,19988250.0,2027,TEMOA,full-current-policies,current_policies,base,none
BASN,27.5,117622650.0,2030,TEMOA,full-current-policies,current_policies,base,none
CASO,32.6,115510879.0,2030,TEMOA,full-current-policies,current_policies,base,none
CANO,32.4,178550343.0,2030,TEMOA,full-current-policies,current_policies,base,none
FRCC,31.8,263664150.0,2030,TEMOA,full-current-policies,current_policies,base,none
ISNE,43.4,149354094.0,2030,TEMOA,full-current-policies,current_policies,base,none
MISC,24.8,200796305.0,2030,TEMOA,full-current-policies,current_policies,base,none
MISE,32.6,108618551.0,2030,TEMOA,full-current-policies,current_policies,base,none
MISS,26.4,185407544.0,2030,TEMOA,full-current-policies,current_policies,base,none
MISW,23.8,244560055.0,2030,TEMOA,full-current-policies,current_policies,base,none
NWPP,28.5,213747716.0,2030,TEMOA,full-current-policies,current_policies,base,none
NYCW,43.3,83015898.0,2030,TEMOA,full-current-policies,current_policies,base,none
NYUP,17.3,74762455.0,2030,TEMOA,full-current-policies,current_policies,base,none
PJMC,25.3,125041636.0,2030,TEMOA,full-current-policies,current_policies,base,none
PJMD,29.6,116835353.0,2030,TEMOA,full-current-policies,current_policies,base,none
PJME,26.1,308414943.0,2030,TEMOA,full-current-policies,current_policies,base,none
PJMW,27.1,328889729.0,2030,TEMOA,full-current-policies,current_policies,base,none
RMRG,20.3,100288099.0,2030,TEMOA,full-current-policies,current_policies,base,none
SPPC,21.4,83557695.0,2030,TEMOA,full-current-policies,current_policies,base,none
SPPN,20.0,54220969.0,2030,TEMOA,full-current-policies,current_policies,base,none
SPPS,21.3,131322851.0,2030,TEMOA,full-current-policies,current_policies,base,none
SRCA,28.0,228687588.0,2030,TEMOA,full-current-policies,current_policies,base,none
SRCE,26.4,225061849.0,2030,TEMOA,full-current-policies,current_policies,base,none
SRSE,30.4,255962582.0,2030,TEMOA,full-current-policies,current_policies,base,none
SRSG,27.5,147664933.0,2030,TEMOA,full-current-policies,current_policies,base,none
TRE,23.8,442846698.0,2030,TEMOA,full-current-policies,current_policies,base,none
TREW,20.8,20819394.0,2030,TEMOA,full-current-policies,current_policies,base,none
BASN,31.7,154373402.0,2035,TEMOA,full-current-policies,current_policies,base,none
CASO,31.9,141559023.0,2035,TEMOA,full-current-policies,current_policies,base,none
CANO,36.7,219102255.0,2035,TEMOA,full-current-policies,current_policies,base,none
FRCC,32.9,305390926.0,2035,TEMOA,full-current-policies,current_policies,base,none
ISNE,50.8,185912448.0,2035,TEMOA,full-current-policies,current_policies,base,none
MISC,29.3,243790194.0,2035,TEMOA,full-current-policies,current_policies,base,none
MISE,37.3,126030936.0,2035,TEMOA,full-current-policies,current_policies,base,none
MISS,26.4,223677305.0,2035,TEMOA,full-current-policies,current_policies,base,none
MISW,37.1,294141188.0,2035,TEMOA,full-current-policies,current_policies,base,none
NWPP,31.3,260888430.0,2035,TEMOA,full-current-policies,current_policies,base,none
NYCW,61.3,97972883.0,2035,TEMOA,full-current-policies,current_policies,base,none
NYUP,23.9,85901025.0,2035,TEMOA,full-current-policies,current_policies,base,none
PJMC,34.7,142659266.0,2035,TEMOA,full-current-policies,current_policies,base,none
PJMD,36.2,134294097.0,2035,TEMOA,full-current-policies,current_policies,base,none
PJME,38.5,361596414.0,2035,TEMOA,full-current-policies,current_policies,base,none
PJMW,33.6,381430632.0,2035,TEMOA,full-current-policies,current_policies,base,none
RMRG,23.9,129535560.0,2035,TEMOA,full-current-policies,current_policies,base,none
SPPC,24.8,101870818.0,2035,TEMOA,full-current-policies,current_policies,base,none
SPPN,23.6,67540119.0,2035,TEMOA,full-current-policies,current_policies,base,none
SPPS,21.4,162787259.0,2035,TEMOA,full-current-policies,current_policies,base,none
SRCA,31.4,263347390.0,2035,TEMOA,full-current-policies,current_policies,base,none
SRCE,30.0,264512199.0,2035,TEMOA,full-current-policies,current_policies,base,none
SRSE,30.2,303257618.0,2035,TEMOA,full-current-policies,current_policies,base,none
SRSG,31.2,183293864.0,2035,TEMOA,full-current-policies,current_policies,base,none
TRE,26.2,515960435.0,2035,TEMOA,full-current-policies,current_policies,base,none
TREW,22.0,24676479.0,2035,TEMOA,full-current-policies,current_policies,base,none
BASN,31.6,177158138.0,2040,TEMOA,full-current-policies,current_policies,base,none
CASO,34.5,158791938.0,2040,TEMOA,full-current-policies,current_policies,base,none
CANO,36.3,245898072.0,2040,TEMOA,full-current-policies,current_policies,base,none
FRCC,37.5,334048179.0,2040,TEMOA,full-current-policies,current_policies,base,none
ISNE,55.6,210413923.0,2040,TEMOA,full-current-policies,current_policies,base,none
MISC,37.4,264171318.0,2040,TEMOA,full-current-policies,current_policies,base,none
MISE,44.5,137137308.0,2040,TEMOA,full-current-policies,current_policies,base,none
MISS,29.9,242486982.0,2040,TEMOA,full-current-policies,current_policies,base,none
MISW,42.1,324181570.0,2040,TEMOA,full-current-policies,current_policies,base,none
NWPP,31.1,300529644.0,2040,TEMOA,full-current-policies,current_policies,base,none
NYCW,64.1,106442119.0,2040,TEMOA,full-current-policies,current_policies,base,none
NYUP,33.4,92400602.0,2040,TEMOA,full-current-policies,current_policies,base,none
PJMC,43.0,152682741.0,2040,TEMOA,full-current-policies,current_policies,base,none
PJMD,40.8,145712440.0,2040,TEMOA,full-current-policies,current_policies,base,none
PJME,43.4,389826566.0,2040,TEMOA,full-current-policies,current_policies,base,none
PJMW,43.2,412215498.0,2040,TEMOA,full-current-policies,current_policies,base,none
RMRG,26.8,150676430.0,2040,TEMOA,full-current-policies,current_policies,base,none
SPPC,29.2,108907378.0,2040,TEMOA,full-current-policies,current_policies,base,none
SPPN,28.8,74985567.0,2040,TEMOA,full-current-policies,current_policies,base,none
SPPS,24.9,177543457.0,2040,TEMOA,full-current-policies,current_policies,base,none
SRCA,42.1,287884867.0,2040,TEMOA,full-current-policies,current_policies,base,none
SRCE,37.4,285639456.0,2040,TEMOA,full-current-policies,current_policies,base,none
SRSE,36.0,333542368.0,2040,TEMOA,full-current-policies,current_policies,base,none
SRSG,31.0,204888767.0,2040,TEMOA,full-current-policies,current_policies,base,none
TRE,31.1,555402906.0,2040,TEMOA,full-current-policies,current_policies,base,none
TREW,26.9,26667903.0,2040,TEMOA,full-current-policies,current_policies,base,none
BASN,37.3,205854891.0,2045,TEMOA,full-current-policies,current_policies,base,none
CASO,41.5,185445572.0,2045,TEMOA,full-current-policies,current_policies,base,none
CANO,43.0,287331528.0,2045,TEMOA,full-current-policies,current_policies,base,none
FRCC,37.7,373487472.0,2045,TEMOA,full-current-policies,current_policies,base,none
ISNE,51.3,228967778.0,2045,TEMOA,full-current-policies,current_policies,base,none
MISC,36.4,296003389.0,2045,TEMOA,full-current-policies,current_policies,base,none
MISE,40.0,149857318.0,2045,TEMOA,full-current-policies,current_policies,base,none
MISS,35.6,273572998.0,2045,TEMOA,full-current-policies,current_policies,base,none
MISW,39.5,360803886.0,2045,TEMOA,full-current-policies,current_policies,base,none
NWPP,30.9,342473432.0,2045,TEMOA,full-current-policies,current_policies,base,none
NYCW,65.7,116580170.0,2045,TEMOA,full-current-policies,current_policies,base,none
NYUP,19.3,100244191.0,2045,TEMOA,full-current-policies,current_policies,base,none
PJMC,41.7,165669492.0,2045,TEMOA,full-current-policies,current_policies,base,none
PJMD,43.0,160553816.0,2045,TEMOA,full-current-policies,current_policies,base,none
PJME,42.3,428793884.0,2045,TEMOA,full-current-policies,current_policies,base,none
PJMW,38.7,452703049.0,2045,TEMOA,full-current-policies,current_policies,base,none
RMRG,34.2,173002995.0,2045,TEMOA,full-current-policies,current_policies,base,none
SPPC,36.6,122568997.0,2045,TEMOA,full-current-policies,current_policies,base,none
SPPN,35.8,85125345.0,2045,TEMOA,full-current-policies,current_policies,base,none
SPPS,32.1,202777705.0,2045,TEMOA,full-current-policies,current_policies,base,none
SRCA,44.0,320053848.0,2045,TEMOA,full-current-policies,current_policies,base,none
SRCE,39.4,318246408.0,2045,TEMOA,full-current-policies,current_policies,base,none
SRSE,40.9,375702387.0,2045,TEMOA,full-current-policies,current_policies,base,none
SRSG,39.5,237915030.0,2045,TEMOA,full-current-policies,current_policies,base,none
TRE,33.0,617229009.0,2045,TEMOA,full-current-policies,current_policies,base,none
TREW,30.0,29860335.0,2045,TEMOA,full-current-policies,current_policies,base,none
BASN,37.1,223174656.0,2050,TEMOA,full-current-policies,current_policies,base,none
CASO,39.8,199559149.0,2050,TEMOA,full-current-policies,current_policies,base,none
CANO,43.1,309235468.0,2050,TEMOA,full-current-policies,current_policies,base,none
FRCC,40.1,398150391.0,2050,TEMOA,full-current-policies,current_policies,base,none
ISNE,37.3,233966756.0,2050,TEMOA,full-current-policies,current_policies,base,none
MISC,37.9,302266317.0,2050,TEMOA,full-current-policies,current_policies,base,none
MISE,43.8,154617099.0,2050,TEMOA,full-current-policies,current_policies,base,none
MISS,36.0,285422687.0,2050,TEMOA,full-current-policies,current_policies,base,none
MISW,41.1,372086880.0,2050,TEMOA,full-current-policies,current_policies,base,none
NWPP,31.9,372645986.0,2050,TEMOA,full-current-policies,current_policies,base,none
NYCW,65.8,120232798.0,2050,TEMOA,full-current-policies,current_policies,base,none
NYUP,16.5,103480882.0,2050,TEMOA,full-current-policies,current_policies,base,none
PJMC,42.8,168907776.0,2050,TEMOA,full-current-policies,current_policies,base,none
PJMD,45.2,168177932.0,2050,TEMOA,full-current-policies,current_policies,base,none
PJME,42.2,442681870.0,2050,TEMOA,full-current-policies,current_policies,base,none
PJMW,39.9,466199508.0,2050,TEMOA,full-current-policies,current_policies,base,none
RMRG,36.5,188991709.0,2050,TEMOA,full-current-policies,current_policies,base,none
SPPC,38.2,124929928.0,2050,TEMOA,full-current-policies,current_policies,base,none
SPPN,37.2,88318595.0,2050,TEMOA,full-current-policies,current_policies,base,none
SPPS,33.0,210273247.0,2050,TEMOA,full-current-policies,current_policies,base,none
SRCA,44.1,340830683.0,2050,TEMOA,full-current-policies,current_policies,base,none
SRCE,40.7,332833523.0,2050,TEMOA,full-current-policies,current_policies,base,none
SRSE,43.9,398994725.0,2050,TEMOA,full-current-policies,current_policies,base,none
SRSG,39.6,258600147.0,2050,TEMOA,full-current-policies,current_policies,base,none
TRE,33.5,648762932.0,2050,TEMOA,full-current-policies,current_policies,base,none
TREW,31.0,31419683.0,2050,TEMOA,full-current-policies,current_policies,base,none
BASN,28.4,104415840.0,2027,USENSYS,full-current-policies,current_policies,base,none
CASO,32.3,106247405.0,2027,USENSYS,full-current-policies,current_policies,base,none
CANO,32.4,164112380.0,2027,USENSYS,full-current-policies,current_policies,base,none
FRCC,30.2,254835658.0,2027,USENSYS,full-current-policies,current_policies,base,none
ISNE,25.0,132079030.0,2027,USENSYS,full-current-policies,current_policies,base,none
MISC,24.1,186790489.0,2027,USENSYS,full-current-policies,current_policies,base,none
MISE,27.6,102056388.0,2027,USENSYS,full-current-policies,current_policies,base,none
MISS,25.4,175440371.0,2027,USENSYS,full-current-policies,current_policies,base,none
MISW,22.3,225553160.0,2027,USENSYS,full-current-policies,current_policies,base,none
NWPP,29.8,195981047.0,2027,USENSYS,full-current-policies,current_policies,base,none
NYCW,27.3,76993625.0,2027,USENSYS,full-current-policies,current_policies,base,none
NYUP,11.1,70257166.0,2027,USENSYS,full-current-policies,current_policies,base,none
