model,zone,planning_year,case,unit,value,agg_zone,scenario,configuration,child_scenario
Switch,TREW,2050,full-base-200,kg,1153977.074,TRE,base,base,carbon_price
TEMOA,BASN,2027,full-base-200,tons,25199400.0,WECC,base,base,carbon_price
TEMOA,CANO,2027,full-base-200,tons,21612000.0,CA,base,base,carbon_price
TEMOA,CASO,2027,full-base-200,tons,20369700.0,CA,base,base,carbon_price
TEMOA,FRCC,2027,full-base-200,tons,75175000.0,SOU,base,base,carbon_price
TEMOA,ISNE,2027,full-base-200,tons,28801900.0,NE,base,base,carbon_price
TEMOA,MISC,2027,full-base-200,tons,36799300.0,MISO,base,base,carbon_price
TEMOA,MISE,2027,full-base-200,tons,32882300.0,MISO,base,base,carbon_price
TEMOA,MISS,2027,full-base-200,tons,52199700.0,MISO,base,base,carbon_price
TEMOA,MISW,2027,full-base-200,tons,43585000.0,MISO,base,base,carbon_price
TEMOA,NWPP,2027,full-base-200,tons,17763500.0,WECC,base,base,carbon_price
TEMOA,NYCW,2027,full-base-200,tons,9972440.0,NE,base,base,carbon_price
TEMOA,NYUP,2027,full-base-200,tons,15294800.0,NE,base,base,carbon_price
TEMOA,PJMC,2027,full-base-200,tons,13407600.0,PJM,base,base,carbon_price
TEMOA,PJMD,2027,full-base-200,tons,17467900.0,PJM,base,base,carbon_price
TEMOA,PJME,2027,full-base-200,tons,78642900.0,PJM,base,base,carbon_price
TEMOA,PJMW,2027,full-base-200,tons,93983700.0,PJM,base,base,carbon_price
TEMOA,RMRG,2027,full-base-200,tons,15183100.0,WECC,base,base,carbon_price
TEMOA,SPPC,2027,full-base-200,tons,19206400.0,SPP,base,base,carbon_price
TEMOA,SPPN,2027,full-base-200,tons,8189200.0,SPP,base,base,carbon_price
TEMOA,SPPS,2027,full-base-200,tons,19901000.0,SPP,base,base,carbon_price
TEMOA,SRCA,2027,full-base-200,tons,39338700.0,SOU,base,base,carbon_price
TEMOA,SRCE,2027,full-base-200,tons,36302000.0,MISO,base,base,carbon_price
TEMOA,SRSE,2027,full-base-200,tons,54382000.0,SOU,base,base,carbon_price
TEMOA,SRSG,2027,full-base-200,tons,19527300.0,WECC,base,base,carbon_price
TEMOA,TRE,2027,full-base-200,tons,69885900.0,TRE,base,base,carbon_price
TEMOA,TREW,2027,full-base-200,tons,7834480.0,TRE,base,base,carbon_price
TEMOA,BASN,2030,full-base-200,tons,3360050.0,WECC,base,base,carbon_price
TEMOA,CANO,2030,full-base-200,tons,5354950.0,CA,base,base,carbon_price
TEMOA,CASO,2030,full-base-200,tons,7305420.0,CA,base,base,carbon_price
TEMOA,FRCC,2030,full-base-200,tons,11373800.0,SOU,base,base,carbon_price
TEMOA,ISNE,2030,full-base-200,tons,9477490.0,NE,base,base,carbon_price
TEMOA,MISC,2030,full-base-200,tons,3701530.0,MISO,base,base,carbon_price
TEMOA,MISE,2030,full-base-200,tons,3099400.0,MISO,base,base,carbon_price
TEMOA,MISS,2030,full-base-200,tons,12468200.0,MISO,base,base,carbon_price
TEMOA,MISW,2030,full-base-200,tons,6434420.0,MISO,base,base,carbon_price
TEMOA,NWPP,2030,full-base-200,tons,1406060.0,WECC,base,base,carbon_price
TEMOA,NYCW,2030,full-base-200,tons,3560150.0,NE,base,base,carbon_price
TEMOA,NYUP,2030,full-base-200,tons,4310400.0,NE,base,base,carbon_price
TEMOA,PJMC,2030,full-base-200,tons,5216630.0,PJM,base,base,carbon_price
TEMOA,PJMD,2030,full-base-200,tons,4950510.0,PJM,base,base,carbon_price
TEMOA,PJME,2030,full-base-200,tons,33609300.0,PJM,base,base,carbon_price
TEMOA,PJMW,2030,full-base-200,tons,15152100.0,PJM,base,base,carbon_price
TEMOA,RMRG,2030,full-base-200,tons,769499.0,WECC,base,base,carbon_price
TEMOA,SPPC,2030,full-base-200,tons,844315.0,SPP,base,base,carbon_price
TEMOA,SPPN,2030,full-base-200,tons,297981.0,SPP,base,base,carbon_price
TEMOA,SPPS,2030,full-base-200,tons,4598400.0,SPP,base,base,carbon_price
TEMOA,SRCA,2030,full-base-200,tons,6284010.0,SOU,base,base,carbon_price
TEMOA,SRCE,2030,full-base-200,tons,7529270.0,MISO,base,base,carbon_price
TEMOA,SRSE,2030,full-base-200,tons,11948400.0,SOU,base,base,carbon_price
TEMOA,SRSG,2030,full-base-200,tons,3843060.0,WECC,base,base,carbon_price
TEMOA,TRE,2030,full-base-200,tons,16300300.0,TRE,base,base,carbon_price
TEMOA,TREW,2030,full-base-200,tons,2755380.0,TRE,base,base,carbon_price
TEMOA,BASN,2035,full-base-200,tons,3023870.0,WECC,base,base,carbon_price
TEMOA,CANO,2035,full-base-200,tons,3279940.0,CA,base,base,carbon_price
TEMOA,CASO,2035,full-base-200,tons,4995890.0,CA,base,base,carbon_price
TEMOA,FRCC,2035,full-base-200,tons,8660210.0,SOU,base,base,carbon_price
TEMOA,ISNE,2035,full-base-200,tons,11355000.0,NE,base,base,carbon_price
TEMOA,MISC,2035,full-base-200,tons,3073050.0,MISO,base,base,carbon_price
TEMOA,MISE,2035,full-base-200,tons,2115180.0,MISO,base,base,carbon_price
TEMOA,MISS,2035,full-base-200,tons,8461760.0,MISO,base,base,carbon_price
TEMOA,MISW,2035,full-base-200,tons,4418440.0,MISO,base,base,carbon_price
TEMOA,NWPP,2035,full-base-200,tons,2218770.0,WECC,base,base,carbon_price
TEMOA,NYCW,2035,full-base-200,tons,1700490.0,NE,base,base,carbon_price
TEMOA,NYUP,2035,full-base-200,tons,2446230.0,NE,base,base,carbon_price
TEMOA,PJMC,2035,full-base-200,tons,3365170.0,PJM,base,base,carbon_price
TEMOA,PJMD,2035,full-base-200,tons,3541650.0,PJM,base,base,carbon_price
TEMOA,PJME,2035,full-base-200,tons,20003500.0,PJM,base,base,carbon_price
TEMOA,PJMW,2035,full-base-200,tons,11175200.0,PJM,base,base,carbon_price
TEMOA,RMRG,2035,full-base-200,tons,547235.0,WECC,base,base,carbon_price
TEMOA,SPPC,2035,full-base-200,tons,554471.0,SPP,base,base,carbon_price
TEMOA,SPPN,2035,full-base-200,tons,205401.0,SPP,base,base,carbon_price
TEMOA,SPPS,2035,full-base-200,tons,2996220.0,SPP,base,base,carbon_price
TEMOA,SRCA,2035,full-base-200,tons,4260170.0,SOU,base,base,carbon_price
TEMOA,SRCE,2035,full-base-200,tons,4928470.0,MISO,base,base,carbon_price
TEMOA,SRSE,2035,full-base-200,tons,7477130.0,SOU,base,base,carbon_price
TEMOA,SRSG,2035,full-base-200,tons,3659690.0,WECC,base,base,carbon_price
TEMOA,TRE,2035,full-base-200,tons,9667140.0,TRE,base,base,carbon_price
TEMOA,TREW,2035,full-base-200,tons,1671380.0,TRE,base,base,carbon_price
TEMOA,BASN,2040,full-base-200,tons,3053120.0,WECC,base,base,carbon_price
TEMOA,CANO,2040,full-base-200,tons,4159720.0,CA,base,base,carbon_price
TEMOA,CASO,2040,full-base-200,tons,4766140.0,CA,base,base,carbon_price
TEMOA,FRCC,2040,full-base-200,tons,8904400.0,SOU,base,base,carbon_price
TEMOA,ISNE,2040,full-base-200,tons,9873970.0,NE,base,base,carbon_price
TEMOA,MISC,2040,full-base-200,tons,2928580.0,MISO,base,base,carbon_price
TEMOA,MISE,2040,full-base-200,tons,2048010.0,MISO,base,base,carbon_price
TEMOA,MISS,2040,full-base-200,tons,7047540.0,MISO,base,base,carbon_price
TEMOA,MISW,2040,full-base-200,tons,4132280.0,MISO,base,base,carbon_price
TEMOA,NWPP,2040,full-base-200,tons,2345150.0,WECC,base,base,carbon_price
TEMOA,NYCW,2040,full-base-200,tons,1313670.0,NE,base,base,carbon_price
TEMOA,NYUP,2040,full-base-200,tons,2069820.0,NE,base,base,carbon_price
TEMOA,PJMC,2040,full-base-200,tons,2761290.0,PJM,base,base,carbon_price
TEMOA,PJMD,2040,full-base-200,tons,2863790.0,PJM,base,base,carbon_price
TEMOA,PJME,2040,full-base-200,tons,14403700.0,PJM,base,base,carbon_price
TEMOA,PJMW,2040,full-base-200,tons,11129300.0,PJM,base,base,carbon_price
TEMOA,RMRG,2040,full-base-200,tons,681523.0,WECC,base,base,carbon_price
TEMOA,SPPC,2040,full-base-200,tons,500877.0,SPP,base,base,carbon_price
TEMOA,SPPN,2040,full-base-200,tons,245944.0,SPP,base,base,carbon_price
TEMOA,SPPS,2040,full-base-200,tons,2562930.0,SPP,base,base,carbon_price
TEMOA,SRCA,2040,full-base-200,tons,4092800.0,SOU,base,base,carbon_price
TEMOA,SRCE,2040,full-base-200,tons,4194540.0,MISO,base,base,carbon_price
TEMOA,SRSE,2040,full-base-200,tons,6754810.0,SOU,base,base,carbon_price
TEMOA,SRSG,2040,full-base-200,tons,3699000.0,WECC,base,base,carbon_price
TEMOA,TRE,2040,full-base-200,tons,8600920.0,TRE,base,base,carbon_price
TEMOA,TREW,2040,full-base-200,tons,1303780.0,TRE,base,base,carbon_price
TEMOA,BASN,2045,full-base-200,tons,2760610.0,WECC,base,base,carbon_price
TEMOA,CANO,2045,full-base-200,tons,4184330.0,CA,base,base,carbon_price
TEMOA,CASO,2045,full-base-200,tons,4734580.0,CA,base,base,carbon_price
TEMOA,FRCC,2045,full-base-200,tons,9946980.0,SOU,base,base,carbon_price
TEMOA,ISNE,2045,full-base-200,tons,10398700.0,NE,base,base,carbon_price
TEMOA,MISC,2045,full-base-200,tons,3187200.0,MISO,base,base,carbon_price
TEMOA,MISE,2045,full-base-200,tons,2274270.0,MISO,base,base,carbon_price
TEMOA,MISS,2045,full-base-200,tons,7144970.0,MISO,base,base,carbon_price
TEMOA,MISW,2045,full-base-200,tons,4065470.0,MISO,base,base,carbon_price
TEMOA,NWPP,2045,full-base-200,tons,2189030.0,WECC,base,base,carbon_price
TEMOA,NYCW,2045,full-base-200,tons,1368920.0,NE,base,base,carbon_price
TEMOA,NYUP,2045,full-base-200,tons,2130520.0,NE,base,base,carbon_price
TEMOA,PJMC,2045,full-base-200,tons,2527380.0,PJM,base,base,carbon_price
TEMOA,PJMD,2045,full-base-200,tons,2670900.0,PJM,base,base,carbon_price
TEMOA,PJME,2045,full-base-200,tons,13002300.0,PJM,base,base,carbon_price
TEMOA,PJMW,2045,full-base-200,tons,12150200.0,PJM,base,base,carbon_price
TEMOA,RMRG,2045,full-base-200,tons,670002.0,WECC,base,base,carbon_price
TEMOA,SPPC,2045,full-base-200,tons,524341.0,SPP,base,base,carbon_price
TEMOA,SPPN,2045,full-base-200,tons,283603.0,SPP,base,base,carbon_price
TEMOA,SPPS,2045,full-base-200,tons,2462820.0,SPP,base,base,carbon_price
TEMOA,SRCA,2045,full-base-200,tons,4574110.0,SOU,base,base,carbon_price
TEMOA,SRCE,2045,full-base-200,tons,4296710.0,MISO,base,base,carbon_price
TEMOA,SRSE,2045,full-base-200,tons,7308770.0,SOU,base,base,carbon_price
TEMOA,SRSG,2045,full-base-200,tons,3558180.0,WECC,base,base,carbon_price
TEMOA,TRE,2045,full-base-200,tons,9110860.0,TRE,base,base,carbon_price
TEMOA,TREW,2045,full-base-200,tons,1221470.0,TRE,base,base,carbon_price
TEMOA,BASN,2050,full-base-200,tons,2351370.0,WECC,base,base,carbon_price
TEMOA,CANO,2050,full-base-200,tons,3682300.0,CA,base,base,carbon_price
TEMOA,CASO,2050,full-base-200,tons,4114390.0,CA,base,base,carbon_price
TEMOA,FRCC,2050,full-base-200,tons,9587000.0,SOU,base,base,carbon_price
TEMOA,ISNE,2050,full-base-200,tons,9647640.0,NE,base,base,carbon_price
TEMOA,MISC,2050,full-base-200,tons,3005270.0,MISO,base,base,carbon_price
TEMOA,MISE,2050,full-base-200,tons,1736860.0,MISO,base,base,carbon_price
TEMOA,MISS,2050,full-base-200,tons,5929330.0,MISO,base,base,carbon_price
TEMOA,MISW,2050,full-base-200,tons,3408770.0,MISO,base,base,carbon_price
TEMOA,NWPP,2050,full-base-200,tons,1877560.0,WECC,base,base,carbon_price
TEMOA,NYCW,2050,full-base-200,tons,1149140.0,NE,base,base,carbon_price
TEMOA,NYUP,2050,full-base-200,tons,2086310.0,NE,base,base,carbon_price
TEMOA,PJMC,2050,full-base-200,tons,2157450.0,PJM,base,base,carbon_price
TEMOA,PJMD,2050,full-base-200,tons,1645900.0,PJM,base,base,carbon_price
TEMOA,PJME,2050,full-base-200,tons,11079500.0,PJM,base,base,carbon_price
TEMOA,PJMW,2050,full-base-200,tons,11784000.0,PJM,base,base,carbon_price
TEMOA,RMRG,2050,full-base-200,tons,488310.0,WECC,base,base,carbon_price
TEMOA,SPPC,2050,full-base-200,tons,377559.0,SPP,base,base,carbon_price
TEMOA,SPPN,2050,full-base-200,tons,194742.0,SPP,base,base,carbon_price
TEMOA,SPPS,2050,full-base-200,tons,1977470.0,SPP,base,base,carbon_price
TEMOA,SRCA,2050,full-base-200,tons,4100480.0,SOU,base,base,carbon_price
TEMOA,SRCE,2050,full-base-200,tons,3530440.0,MISO,base,base,carbon_price
TEMOA,SRSE,2050,full-base-200,tons,6737370.0,SOU,base,base,carbon_price
TEMOA,SRSG,2050,full-base-200,tons,2810900.0,WECC,base,base,carbon_price
TEMOA,TRE,2050,full-base-200,tons,7541220.0,TRE,base,base,carbon_price
TEMOA,TREW,2050,full-base-200,tons,987986.0,TRE,base,base,carbon_price
USENSYS,BASN,2027,full-base-200,tons,25745491.0,WECC,base,base,carbon_price
USENSYS,CANO,2027,full-base-200,tons,19765005.0,CA,base,base,carbon_price
USENSYS,CASO,2027,full-base-200,tons,20283681.0,CA,base,base,carbon_price
USENSYS,FRCC,2027,full-base-200,tons,75348932.0,SOU,base,base,carbon_price
USENSYS,ISNE,2027,full-base-200,tons,31497015.0,NE,base,base,carbon_price
USENSYS,MISC,2027,full-base-200,tons,37485782.0,MISO,base,base,carbon_price
USENSYS,MISE,2027,full-base-200,tons,33029143.0,MISO,base,base,carbon_price
USENSYS,MISS,2027,full-base-200,tons,52104511.0,MISO,base,base,carbon_price
USENSYS,MISW,2027,full-base-200,tons,43773163.0,MISO,base,base,carbon_price
USENSYS,NWPP,2027,full-base-200,tons,16344931.0,WECC,base,base,carbon_price
USENSYS,NYCW,2027,full-base-200,tons,9550252.0,NE,base,base,carbon_price
USENSYS,NYUP,2027,full-base-200,tons,11958367.0,NE,base,base,carbon_price
USENSYS,PJMC,2027,full-base-200,tons,13471631.0,PJM,base,base,carbon_price
USENSYS,PJMD,2027,full-base-200,tons,17634197.0,PJM,base,base,carbon_price
USENSYS,PJME,2027,full-base-200,tons,78824518.0,PJM,base,base,carbon_price
USENSYS,PJMW,2027,full-base-200,tons,94365024.0,PJM,base,base,carbon_price
USENSYS,RMRG,2027,full-base-200,tons,16046111.0,WECC,base,base,carbon_price
USENSYS,SPPC,2027,full-base-200,tons,19515270.0,SPP,base,base,carbon_price
USENSYS,SPPN,2027,full-base-200,tons,8228339.0,SPP,base,base,carbon_price
USENSYS,SPPS,2027,full-base-200,tons,20094836.0,SPP,base,base,carbon_price
USENSYS,SRCA,2027,full-base-200,tons,39701285.0,SOU,base,base,carbon_price
USENSYS,SRCE,2027,full-base-200,tons,36106611.0,MISO,base,base,carbon_price
USENSYS,SRSE,2027,full-base-200,tons,54423731.0,SOU,base,base,carbon_price
USENSYS,SRSG,2027,full-base-200,tons,19927478.0,WECC,base,base,carbon_price
USENSYS,TRE,2027,full-base-200,tons,70122631.0,TRE,base,base,carbon_price
USENSYS,TREW,2027,full-base-200,tons,7652066.0,TRE,base,base,carbon_price
USENSYS,BASN,2030,full-base-200,tons,3385972.0,WECC,base,base,carbon_price
USENSYS,CANO,2030,full-base-200,tons,5309154.0,CA,base,base,carbon_price
USENSYS,CASO,2030,full-base-200,tons,7346461.0,CA,base,base,carbon_price
USENSYS,FRCC,2030,full-base-200,tons,11283231.0,SOU,base,base,carbon_price
USENSYS,ISNE,2030,full-base-200,tons,11157591.0,NE,base,base,carbon_price
USENSYS,MISC,2030,full-base-200,tons,3754433.0,MISO,base,base,carbon_price
USENSYS,MISE,2030,full-base-200,tons,3094354.0,MISO,base,base,carbon_price
USENSYS,MISS,2030,full-base-200,tons,12192279.0,MISO,base,base,carbon_price
USENSYS,MISW,2030,full-base-200,tons,6528874.0,MISO,base,base,carbon_price
USENSYS,NWPP,2030,full-base-200,tons,916051.0,WECC,base,base,carbon_price
USENSYS,NYCW,2030,full-base-200,tons,2734275.0,NE,base,base,carbon_price
USENSYS,NYUP,2030,full-base-200,tons,3711150.0,NE,base,base,carbon_price
USENSYS,PJMC,2030,full-base-200,tons,5258976.0,PJM,base,base,carbon_price
USENSYS,PJMD,2030,full-base-200,tons,5177585.0,PJM,base,base,carbon_price
USENSYS,PJME,2030,full-base-200,tons,34171209.0,PJM,base,base,carbon_price
USENSYS,PJMW,2030,full-base-200,tons,15118631.0,PJM,base,base,carbon_price
USENSYS,RMRG,2030,full-base-200,tons,699924.0,WECC,base,base,carbon_price
USENSYS,SPPC,2030,full-base-200,tons,823712.0,SPP,base,base,carbon_price
USENSYS,SPPN,2030,full-base-200,tons,282993.0,SPP,base,base,carbon_price
USENSYS,SPPS,2030,full-base-200,tons,4708361.0,SPP,base,base,carbon_price
USENSYS,SRCA,2030,full-base-200,tons,6314760.0,SOU,base,base,carbon_price
USENSYS,SRCE,2030,full-base-200,tons,7526056.0,MISO,base,base,carbon_price
USENSYS,SRSE,2030,full-base-200,tons,11264245.0,SOU,base,base,carbon_price
USENSYS,SRSG,2030,full-base-200,tons,3864542.0,WECC,base,base,carbon_price
USENSYS,TRE,2030,full-base-200,tons,16517451.0,TRE,base,base,carbon_price
USENSYS,TREW,2030,full-base-200,tons,2857732.0,TRE,base,base,carbon_price
USENSYS,BASN,2035,full-base-200,tons,3279887.0,WECC,base,base,carbon_price
USENSYS,CANO,2035,full-base-200,tons,3221470.0,CA,base,base,carbon_price
USENSYS,CASO,2035,full-base-200,tons,5040009.0,CA,base,base,carbon_price
USENSYS,FRCC,2035,full-base-200,tons,9056136.0,SOU,base,base,carbon_price
USENSYS,ISNE,2035,full-base-200,tons,12254053.0,NE,base,base,carbon_price
USENSYS,MISC,2035,full-base-200,tons,3106587.0,MISO,base,base,carbon_price
USENSYS,MISE,2035,full-base-200,tons,2098188.0,MISO,base,base,carbon_price
USENSYS,MISS,2035,full-base-200,tons,7967994.0,MISO,base,base,carbon_price
USENSYS,MISW,2035,full-base-200,tons,4586154.0,MISO,base,base,carbon_price
USENSYS,NWPP,2035,full-base-200,tons,1769395.0,WECC,base,base,carbon_price
USENSYS,NYCW,2035,full-base-200,tons,1202690.0,NE,base,base,carbon_price
USENSYS,NYUP,2035,full-base-200,tons,1603936.0,NE,base,base,carbon_price
USENSYS,PJMC,2035,full-base-200,tons,3480990.0,PJM,base,base,carbon_price
USENSYS,PJMD,2035,full-base-200,tons,3516292.0,PJM,base,base,carbon_price
USENSYS,PJME,2035,full-base-200,tons,19519767.0,PJM,base,base,carbon_price
USENSYS,PJMW,2035,full-base-200,tons,11023825.0,PJM,base,base,carbon_price
USENSYS,RMRG,2035,full-base-200,tons,479931.0,WECC,base,base,carbon_price
USENSYS,SPPC,2035,full-base-200,tons,553238.0,SPP,base,base,carbon_price
USENSYS,SPPN,2035,full-base-200,tons,178017.0,SPP,base,base,carbon_price
USENSYS,SPPS,2035,full-base-200,tons,3250099.0,SPP,base,base,carbon_price
USENSYS,SRCA,2035,full-base-200,tons,4427961.0,SOU,base,base,carbon_price
USENSYS,SRCE,2035,full-base-200,tons,4958009.0,MISO,base,base,carbon_price
USENSYS,SRSE,2035,full-base-200,tons,7283345.0,SOU,base,base,carbon_price
USENSYS,SRSG,2035,full-base-200,tons,3892427.0,WECC,base,base,carbon_price
USENSYS,TRE,2035,full-base-200,tons,10385129.0,TRE,base,base,carbon_price
USENSYS,TREW,2035,full-base-200,tons,1864471.0,TRE,base,base,carbon_price
USENSYS,BASN,2040,full-base-200,tons,3241340.0,WECC,base,base,carbon_price
USENSYS,CANO,2040,full-base-200,tons,3931168.0,CA,base,base,carbon_price
USENSYS,CASO,2040,full-base-200,tons,4692920.0,CA,base,base,carbon_price
USENSYS,FRCC,2040,full-base-200,tons,9232091.0,SOU,base,base,carbon_price
USENSYS,ISNE,2040,full-base-200,tons,11542144.0,NE,base,base,carbon_price
USENSYS,MISC,2040,full-base-200,tons,2945510.0,MISO,base,base,carbon_price
USENSYS,MISE,2040,full-base-200,tons,2093291.0,MISO,base,base,carbon_price
USENSYS,MISS,2040,full-base-200,tons,6729417.0,MISO,base,base,carbon_price
USENSYS,MISW,2040,full-base-200,tons,4176300.0,MISO,base,base,carbon_price
USENSYS,NWPP,2040,full-base-200,tons,1991843.0,WECC,base,base,carbon_price
USENSYS,NYCW,2040,full-base-200,tons,1099103.0,NE,base,base,carbon_price
USENSYS,NYUP,2040,full-base-200,tons,1526881.0,NE,base,base,carbon_price
USENSYS,PJMC,2040,full-base-200,tons,2783016.0,PJM,base,base,carbon_price
USENSYS,PJMD,2040,full-base-200,tons,2873572.0,PJM,base,base,carbon_price
USENSYS,PJME,2040,full-base-200,tons,14631891.0,PJM,base,base,carbon_price
USENSYS,PJMW,2040,full-base-200,tons,10517291.0,PJM,base,base,carbon_price
USENSYS,RMRG,2040,full-base-200,tons,665610.0,WECC,base,base,carbon_price
USENSYS,SPPC,2040,full-base-200,tons,479038.0,SPP,base,base,carbon_price
USENSYS,SPPN,2040,full-base-200,tons,220162.0,SPP,base,base,carbon_price
USENSYS,SPPS,2040,full-base-200,tons,2752166.0,SPP,base,base,carbon_price
USENSYS,SRCA,2040,full-base-200,tons,4017240.0,SOU,base,base,carbon_price
USENSYS,SRCE,2040,full-base-200,tons,4286345.0,MISO,base,base,carbon_price
USENSYS,SRSE,2040,full-base-200,tons,6730418.0,SOU,base,base,carbon_price
USENSYS,SRSG,2040,full-base-200,tons,3839928.0,WECC,base,base,carbon_price
USENSYS,TRE,2040,full-base-200,tons,9116440.0,TRE,base,base,carbon_price
USENSYS,TREW,2040,full-base-200,tons,1414295.0,TRE,base,base,carbon_price
USENSYS,BASN,2045,full-base-200,tons,2964209.0,WECC,base,base,carbon_price
USENSYS,CANO,2045,full-base-200,tons,3944917.0,CA,base,base,carbon_price
USENSYS,CASO,2045,full-base-200,tons,4972506.0,CA,base,base,carbon_price
USENSYS,FRCC,2045,full-base-200,tons,10547423.0,SOU,base,base,carbon_price
USENSYS,ISNE,2045,full-base-200,tons,12698515.0,NE,base,base,carbon_price
USENSYS,MISC,2045,full-base-200,tons,3230796.0,MISO,base,base,carbon_price
USENSYS,MISE,2045,full-base-200,tons,2405799.0,MISO,base,base,carbon_price
USENSYS,MISS,2045,full-base-200,tons,7060651.0,MISO,base,base,carbon_price
USENSYS,MISW,2045,full-base-200,tons,4163004.0,MISO,base,base,carbon_price
USENSYS,NWPP,2045,full-base-200,tons,1910744.0,WECC,base,base,carbon_price
USENSYS,NYCW,2045,full-base-200,tons,1376310.0,NE,base,base,carbon_price
USENSYS,NYUP,2045,full-base-200,tons,1739729.0,NE,base,base,carbon_price
USENSYS,PJMC,2045,full-base-200,tons,2585354.0,PJM,base,base,carbon_price
USENSYS,PJMD,2045,full-base-200,tons,2777703.0,PJM,base,base,carbon_price
USENSYS,PJME,2045,full-base-200,tons,14614055.0,PJM,base,base,carbon_price
USENSYS,PJMW,2045,full-base-200,tons,11641349.0,PJM,base,base,carbon_price
USENSYS,RMRG,2045,full-base-200,tons,698191.0,WECC,base,base,carbon_price
USENSYS,SPPC,2045,full-base-200,tons,512937.0,SPP,base,base,carbon_price
USENSYS,SPPN,2045,full-base-200,tons,255494.0,SPP,base,base,carbon_price
USENSYS,SPPS,2045,full-base-200,tons,2737312.0,SPP,base,base,carbon_price
USENSYS,SRCA,2045,full-base-200,tons,4409374.0,SOU,base,base,carbon_price
USENSYS,SRCE,2045,full-base-200,tons,4387749.0,MISO,base,base,carbon_price
USENSYS,SRSE,2045,full-base-200,tons,7437671.0,SOU,base,base,carbon_price
USENSYS,SRSG,2045,full-base-200,tons,3724771.0,WECC,base,base,carbon_price
USENSYS,TRE,2045,full-base-200,tons,9654971.0,TRE,base,base,carbon_price
USENSYS,TREW,2045,full-base-200,tons,1344282.0,TRE,base,base,carbon_price
USENSYS,BASN,2050,full-base-200,tons,2538140.0,WECC,base,base,carbon_price
USENSYS,CANO,2050,full-base-200,tons,3703959.0,CA,base,base,carbon_price
USENSYS,CASO,2050,full-base-200,tons,4580708.0,CA,base,base,carbon_price
USENSYS,FRCC,2050,full-base-200,tons,10472166.0,SOU,base,base,carbon_price
USENSYS,ISNE,2050,full-base-200,tons,12547130.0,NE,base,base,carbon_price
USENSYS,MISC,2050,full-base-200,tons,3010962.0,MISO,base,base,carbon_price
USENSYS,MISE,2050,full-base-200,tons,2422134.0,MISO,base,base,carbon_price
USENSYS,MISS,2050,full-base-200,tons,6095824.0,MISO,base,base,carbon_price
USENSYS,MISW,2050,full-base-200,tons,3399590.0,MISO,base,base,carbon_price
USENSYS,NWPP,2050,full-base-200,tons,1886218.0,WECC,base,base,carbon_price
USENSYS,NYCW,2050,full-base-200,tons,1444020.0,NE,base,base,carbon_price
USENSYS,NYUP,2050,full-base-200,tons,1782633.0,NE,base,base,carbon_price
USENSYS,PJMC,2050,full-base-200,tons,2329757.0,PJM,base,base,carbon_price
USENSYS,PJMD,2050,full-base-200,tons,1674515.0,PJM,base,base,carbon_price
USENSYS,PJME,2050,full-base-200,tons,12921805.0,PJM,base,base,carbon_price
USENSYS,PJMW,2050,full-base-200,tons,11914762.0,PJM,base,base,carbon_price
USENSYS,RMRG,2050,full-base-200,tons,533134.0,WECC,base,base,carbon_price
USENSYS,SPPC,2050,full-base-200,tons,389020.0,SPP,base,base,carbon_price
USENSYS,SPPN,2050,full-base-200,tons,190251.0,SPP,base,base,carbon_price
USENSYS,SPPS,2050,full-base-200,tons,2189535.0,SPP,base,base,carbon_price
USENSYS,SRCA,2050,full-base-200,tons,3898951.0,SOU,base,base,carbon_price
USENSYS,SRCE,2050,full-base-200,tons,3623419.0,MISO,base,base,carbon_price
USENSYS,SRSE,2050,full-base-200,tons,6858136.0,SOU,base,base,carbon_price
USENSYS,SRSG,2050,full-base-200,tons,2988056.0,WECC,base,base,carbon_price
USENSYS,TRE,2050,full-base-200,tons,7955187.0,TRE,base,base,carbon_price
USENSYS,TREW,2050,full-base-200,tons,1062728.0,TRE,base,base,carbon_price
GenX,BASN,2027,full-current-policies,tons,31943800.0,WECC,current_policies,base,none
GenX,CANO,2027,full-current-policies,tons,16588100.0,CA,current_policies,base,none
GenX,CASO,2027,full-current-policies,tons,14776400.0,CA,current_policies,base,none
GenX,FRCC,2027,full-current-policies,tons,88190600.0,SOU,current_policies,base,none
GenX,ISNE,2027,full-current-policies,tons,16080700.0,NE,current_policies,base,none
GenX,MISC,2027,full-current-policies,tons,91190600.0,MISO,current_policies,base,none
GenX,MISE,2027,full-current-policies,tons,44548200.0,MISO,current_policies,base,none
GenX,MISS,2027,full-current-policies,tons,68350300.0,MISO,current_policies,base,none
GenX,MISW,2027,full-current-policies,tons,63538500.0,MISO,current_policies,base,none
GenX,NWPP,2027,full-current-policies,tons,19287600.0,WECC,current_policies,base,none
GenX,NYCW,2027,full-current-policies,tons,6061180.0,NE,current_policies,base,none
GenX,NYUP,2027,full-current-policies,tons,8053470.0,NE,current_policies,base,none
GenX,PJMC,2027,full-current-policies,tons,7200120.0,PJM,current_policies,base,none
GenX,PJMD,2027,full-current-policies,tons,4617690.0,PJM,current_policies,base,none
GenX,PJME,2027,full-current-policies,tons,96433700.0,PJM,current_policies,base,none
GenX,PJMW,2027,full-current-policies,tons,191606000.0,PJM,current_policies,base,none
GenX,RMRG,2027,full-current-policies,tons,44790400.0,WECC,current_policies,base,none
