Zone,value,zone,planning_year,model,agg_zone,case,scenario,configuration,child_scenario
22,37313351.262536,SRCE,2027,TEMOA,MISO,full-base-200,base,base,carbon_price
23,56172972.23202942,SRSE,2027,TEMOA,SOU,full-base-200,base,base,carbon_price
24,20795510.211668063,SRSG,2027,TEMOA,WECC,full-base-200,base,base,carbon_price
25,73273851.24511062,TRE,2027,TEMOA,TRE,full-base-200,base,base,carbon_price
26,7314961.260565801,TREW,2027,TEMOA,TRE,full-base-200,base,base,carbon_price
1,3589027.85099161,BASN,2030,TEMOA,WECC,full-base-200,base,base,carbon_price
2,5720231.705670129,CANO,2030,TEMOA,CA,full-base-200,base,base,carbon_price
3,7960078.926578242,CASO,2030,TEMOA,CA,full-base-200,base,base,carbon_price
4,12436636.247843867,FRCC,2030,TEMOA,SOU,full-base-200,base,base,carbon_price
5,9469318.0735311,ISNE,2030,TEMOA,NE,full-base-200,base,base,carbon_price
6,3806282.260934816,MISC,2030,TEMOA,MISO,full-base-200,base,base,carbon_price
7,3528374.109743418,MISE,2030,TEMOA,MISO,full-base-200,base,base,carbon_price
8,12648226.784172447,MISS,2030,TEMOA,MISO,full-base-200,base,base,carbon_price
9,6789430.223138785,MISW,2030,TEMOA,MISO,full-base-200,base,base,carbon_price
10,1141437.9593440038,NWPP,2030,TEMOA,WECC,full-base-200,base,base,carbon_price
11,4768829.974040704,NYCW,2030,TEMOA,NE,full-base-200,base,base,carbon_price
12,4459197.83630046,NYUP,2030,TEMOA,NE,full-base-200,base,base,carbon_price
13,5103949.634366705,PJMC,2030,TEMOA,PJM,full-base-200,base,base,carbon_price
14,5747820.978644123,PJMD,2030,TEMOA,PJM,full-base-200,base,base,carbon_price
15,32864686.99720879,PJME,2030,TEMOA,PJM,full-base-200,base,base,carbon_price
16,17048334.10326302,PJMW,2030,TEMOA,PJM,full-base-200,base,base,carbon_price
17,749816.3632371016,RMRG,2030,TEMOA,WECC,full-base-200,base,base,carbon_price
18,929435.3406329504,SPPC,2030,TEMOA,SPP,full-base-200,base,base,carbon_price
19,389564.1257362151,SPPN,2030,TEMOA,SPP,full-base-200,base,base,carbon_price
20,4508424.688234311,SPPS,2030,TEMOA,SPP,full-base-200,base,base,carbon_price
21,6855466.870280124,SRCA,2030,TEMOA,SOU,full-base-200,base,base,carbon_price
22,8123618.960770991,SRCE,2030,TEMOA,MISO,full-base-200,base,base,carbon_price
23,13396402.790046737,SRSE,2030,TEMOA,SOU,full-base-200,base,base,carbon_price
24,4024859.688353508,SRSG,2030,TEMOA,WECC,full-base-200,base,base,carbon_price
25,17344857.18113255,TRE,2030,TEMOA,TRE,full-base-200,base,base,carbon_price
26,2695724.649386891,TREW,2030,TEMOA,TRE,full-base-200,base,base,carbon_price
1,3199847.2083804295,BASN,2035,TEMOA,WECC,full-base-200,base,base,carbon_price
2,3690157.486822177,CANO,2035,TEMOA,CA,full-base-200,base,base,carbon_price
3,5574339.684936715,CASO,2035,TEMOA,CA,full-base-200,base,base,carbon_price
4,9710887.952591125,FRCC,2035,TEMOA,SOU,full-base-200,base,base,carbon_price
5,12024416.05230904,ISNE,2035,TEMOA,NE,full-base-200,base,base,carbon_price
6,3250307.7593936576,MISC,2035,TEMOA,MISO,full-base-200,base,base,carbon_price
7,2486713.516831995,MISE,2035,TEMOA,MISO,full-base-200,base,base,carbon_price
8,8822115.187046198,MISS,2035,TEMOA,MISO,full-base-200,base,base,carbon_price
9,4801236.620414901,MISW,2035,TEMOA,MISO,full-base-200,base,base,carbon_price
10,2307128.6799028087,NWPP,2035,TEMOA,WECC,full-base-200,base,base,carbon_price
11,2477822.684404179,NYCW,2035,TEMOA,NE,full-base-200,base,base,carbon_price
12,2746764.1472887727,NYUP,2035,TEMOA,NE,full-base-200,base,base,carbon_price
13,3368869.3541094307,PJMC,2035,TEMOA,PJM,full-base-200,base,base,carbon_price
14,4287048.379395798,PJMD,2035,TEMOA,PJM,full-base-200,base,base,carbon_price
15,21948382.988809563,PJME,2035,TEMOA,PJM,full-base-200,base,base,carbon_price
16,12435426.748730972,PJMW,2035,TEMOA,PJM,full-base-200,base,base,carbon_price
17,496006.5234071193,RMRG,2035,TEMOA,WECC,full-base-200,base,base,carbon_price
18,592830.5423022355,SPPC,2035,TEMOA,SPP,full-base-200,base,base,carbon_price
19,281719.9919770068,SPPN,2035,TEMOA,SPP,full-base-200,base,base,carbon_price
20,3171984.484569185,SPPS,2035,TEMOA,SPP,full-base-200,base,base,carbon_price
21,4781347.65009065,SRCA,2035,TEMOA,SOU,full-base-200,base,base,carbon_price
22,5385083.0488517685,SRCE,2035,TEMOA,MISO,full-base-200,base,base,carbon_price
23,8932477.42517367,SRSE,2035,TEMOA,SOU,full-base-200,base,base,carbon_price
24,3550442.527424732,SRSG,2035,TEMOA,WECC,full-base-200,base,base,carbon_price
25,10734364.263925008,TRE,2035,TEMOA,TRE,full-base-200,base,base,carbon_price
26,1628413.8671767437,TREW,2035,TEMOA,TRE,full-base-200,base,base,carbon_price
1,3362438.9352477146,BASN,2040,TEMOA,WECC,full-base-200,base,base,carbon_price
2,4236767.02578806,CANO,2040,TEMOA,CA,full-base-200,base,base,carbon_price
3,5285271.185134503,CASO,2040,TEMOA,CA,full-base-200,base,base,carbon_price
4,10299586.990069892,FRCC,2040,TEMOA,SOU,full-base-200,base,base,carbon_price
5,10564480.51307838,ISNE,2040,TEMOA,NE,full-base-200,base,base,carbon_price
6,3220857.791550505,MISC,2040,TEMOA,MISO,full-base-200,base,base,carbon_price
7,2511910.782082102,MISE,2040,TEMOA,MISO,full-base-200,base,base,carbon_price
8,7625186.574104879,MISS,2040,TEMOA,MISO,full-base-200,base,base,carbon_price
9,4780018.775627265,MISW,2040,TEMOA,MISO,full-base-200,base,base,carbon_price
10,2399222.5923767616,NWPP,2040,TEMOA,WECC,full-base-200,base,base,carbon_price
11,2220524.658012072,NYCW,2040,TEMOA,NE,full-base-200,base,base,carbon_price
12,2371949.6021896685,NYUP,2040,TEMOA,NE,full-base-200,base,base,carbon_price
13,2859307.253926911,PJMC,2040,TEMOA,PJM,full-base-200,base,base,carbon_price
14,3549829.7731390777,PJMD,2040,TEMOA,PJM,full-base-200,base,base,carbon_price
15,16592553.30848287,PJME,2040,TEMOA,PJM,full-base-200,base,base,carbon_price
16,11883911.818129055,PJMW,2040,TEMOA,PJM,full-base-200,base,base,carbon_price
17,762313.4744925014,RMRG,2040,TEMOA,WECC,full-base-200,base,base,carbon_price
18,535261.7431078455,SPPC,2040,TEMOA,SPP,full-base-200,base,base,carbon_price
19,314416.5602250069,SPPN,2040,TEMOA,SPP,full-base-200,base,base,carbon_price
20,2751611.85224139,SPPS,2040,TEMOA,SPP,full-base-200,base,base,carbon_price
21,4846005.011064577,SRCA,2040,TEMOA,SOU,full-base-200,base,base,carbon_price
22,4635884.671345523,SRCE,2040,TEMOA,MISO,full-base-200,base,base,carbon_price
23,8014566.453765224,SRSE,2040,TEMOA,SOU,full-base-200,base,base,carbon_price
24,3976196.47839982,SRSG,2040,TEMOA,WECC,full-base-200,base,base,carbon_price
25,9701462.115578724,TRE,2040,TEMOA,TRE,full-base-200,base,base,carbon_price
26,1345917.8639449838,TREW,2040,TEMOA,TRE,full-base-200,base,base,carbon_price
1,3223258.6214049375,BASN,2045,TEMOA,WECC,full-base-200,base,base,carbon_price
2,4442834.923127486,CANO,2045,TEMOA,CA,full-base-200,base,base,carbon_price
3,5494413.7372634,CASO,2045,TEMOA,CA,full-base-200,base,base,carbon_price
4,11688786.06867792,FRCC,2045,TEMOA,SOU,full-base-200,base,base,carbon_price
5,11165830.25383911,ISNE,2045,TEMOA,NE,full-base-200,base,base,carbon_price
6,3706940.8592644576,MISC,2045,TEMOA,MISO,full-base-200,base,base,carbon_price
7,2794165.2593514654,MISE,2045,TEMOA,MISO,full-base-200,base,base,carbon_price
8,7845395.025721927,MISS,2045,TEMOA,MISO,full-base-200,base,base,carbon_price
9,4790984.563185323,MISW,2045,TEMOA,MISO,full-base-200,base,base,carbon_price
10,2259620.8450787454,NWPP,2045,TEMOA,WECC,full-base-200,base,base,carbon_price
11,2282390.6862371867,NYCW,2045,TEMOA,NE,full-base-200,base,base,carbon_price
12,2427093.9455293235,NYUP,2045,TEMOA,NE,full-base-200,base,base,carbon_price
13,2633349.744846615,PJMC,2045,TEMOA,PJM,full-base-200,base,base,carbon_price
14,3363128.997709591,PJMD,2045,TEMOA,PJM,full-base-200,base,base,carbon_price
15,14976766.048054498,PJME,2045,TEMOA,PJM,full-base-200,base,base,carbon_price
16,12914794.08943412,PJMW,2045,TEMOA,PJM,full-base-200,base,base,carbon_price
17,773153.664502887,RMRG,2045,TEMOA,WECC,full-base-200,base,base,carbon_price
18,672198.5030441018,SPPC,2045,TEMOA,SPP,full-base-200,base,base,carbon_price
19,433627.9290205824,SPPN,2045,TEMOA,SPP,full-base-200,base,base,carbon_price
20,2743655.1603126046,SPPS,2045,TEMOA,SPP,full-base-200,base,base,carbon_price
21,5515828.148352108,SRCA,2045,TEMOA,SOU,full-base-200,base,base,carbon_price
22,4868425.799253381,SRCE,2045,TEMOA,MISO,full-base-200,base,base,carbon_price
23,8713151.593330601,SRSE,2045,TEMOA,SOU,full-base-200,base,base,carbon_price
24,3596245.9823084655,SRSG,2045,TEMOA,WECC,full-base-200,base,base,carbon_price
25,10671651.80322998,TRE,2045,TEMOA,TRE,full-base-200,base,base,carbon_price
26,1275838.306111829,TREW,2045,TEMOA,TRE,full-base-200,base,base,carbon_price
1,2951871.114641106,BASN,2050,TEMOA,WECC,full-base-200,base,base,carbon_price
2,4252442.517708975,CANO,2050,TEMOA,CA,full-base-200,base,base,carbon_price
3,5098939.680718959,CASO,2050,TEMOA,CA,full-base-200,base,base,carbon_price
4,11559884.491065238,FRCC,2050,TEMOA,SOU,full-base-200,base,base,carbon_price
5,10643611.512163617,ISNE,2050,TEMOA,NE,full-base-200,base,base,carbon_price
6,3342427.742020426,MISC,2050,TEMOA,MISO,full-base-200,base,base,carbon_price
7,2517611.9618428093,MISE,2050,TEMOA,MISO,full-base-200,base,base,carbon_price
8,6488032.604615353,MISS,2050,TEMOA,MISO,full-base-200,base,base,carbon_price
9,3857713.591068008,MISW,2050,TEMOA,MISO,full-base-200,base,base,carbon_price
10,2077194.2863632184,NWPP,2050,TEMOA,WECC,full-base-200,base,base,carbon_price
11,2020256.55678043,NYCW,2050,TEMOA,NE,full-base-200,base,base,carbon_price
12,2338336.935504226,NYUP,2050,TEMOA,NE,full-base-200,base,base,carbon_price
13,2161436.161827298,PJMC,2050,TEMOA,PJM,full-base-200,base,base,carbon_price
14,2423387.7219775785,PJMD,2050,TEMOA,PJM,full-base-200,base,base,carbon_price
15,12969939.83791566,PJME,2050,TEMOA,PJM,full-base-200,base,base,carbon_price
16,11986399.554333096,PJMW,2050,TEMOA,PJM,full-base-200,base,base,carbon_price
17,595385.3640551656,RMRG,2050,TEMOA,WECC,full-base-200,base,base,carbon_price
18,472359.31541076134,SPPC,2050,TEMOA,SPP,full-base-200,base,base,carbon_price
19,334701.22565977054,SPPN,2050,TEMOA,SPP,full-base-200,base,base,carbon_price
20,2271324.9514313727,SPPS,2050,TEMOA,SPP,full-base-200,base,base,carbon_price
21,5167587.026323669,SRCA,2050,TEMOA,SOU,full-base-200,base,base,carbon_price
22,4028549.1792778303,SRCE,2050,TEMOA,MISO,full-base-200,base,base,carbon_price
23,8221203.581390185,SRSE,2050,TEMOA,SOU,full-base-200,base,base,carbon_price
24,2782516.263392947,SRSG,2050,TEMOA,WECC,full-base-200,base,base,carbon_price
25,8898539.734280419,TRE,2050,TEMOA,TRE,full-base-200,base,base,carbon_price
26,1077823.6282682985,TREW,2050,TEMOA,TRE,full-base-200,base,base,carbon_price
1,18266128.66845912,BASN,2027,USENSYS,WECC,full-base-200,base,base,carbon_price
2,21424217.86665659,CANO,2027,USENSYS,CA,full-base-200,base,base,carbon_price
3,21423627.86657353,CASO,2027,USENSYS,CA,full-base-200,base,base,carbon_price
4,76640203.38191983,FRCC,2027,USENSYS,SOU,full-base-200,base,base,carbon_price
5,31289993.52929012,ISNE,2027,USENSYS,NE,full-base-200,base,base,carbon_price
6,41355343.446589485,MISC,2027,USENSYS,MISO,full-base-200,base,base,carbon_price
7,30965669.77316395,MISE,2027,USENSYS,MISO,full-base-200,base,base,carbon_price
8,53645057.98003073,MISS,2027,USENSYS,MISO,full-base-200,base,base,carbon_price
9,44591712.16035946,MISW,2027,USENSYS,MISO,full-base-200,base,base,carbon_price
10,11835304.319906255,NWPP,2027,USENSYS,WECC,full-base-200,base,base,carbon_price
11,11657429.292301174,NYCW,2027,USENSYS,NE,full-base-200,base,base,carbon_price
12,12546166.40718147,NYUP,2027,USENSYS,NE,full-base-200,base,base,carbon_price
13,13502598.144833116,PJMC,2027,USENSYS,PJM,full-base-200,base,base,carbon_price
14,19200753.830108967,PJMD,2027,USENSYS,PJM,full-base-200,base,base,carbon_price
15,75013924.18579793,PJME,2027,USENSYS,PJM,full-base-200,base,base,carbon_price
16,96078508.81720014,PJMW,2027,USENSYS,PJM,full-base-200,base,base,carbon_price
17,7555968.697968675,RMRG,2027,USENSYS,WECC,full-base-200,base,base,carbon_price
18,19123449.512643997,SPPC,2027,USENSYS,SPP,full-base-200,base,base,carbon_price
19,8288114.708084402,SPPN,2027,USENSYS,SPP,full-base-200,base,base,carbon_price
20,20260924.47646785,SPPS,2027,USENSYS,SPP,full-base-200,base,base,carbon_price
21,38389651.29073445,SRCA,2027,USENSYS,SOU,full-base-200,base,base,carbon_price
22,42215332.334519885,SRCE,2027,USENSYS,MISO,full-base-200,base,base,carbon_price
23,57279622.27417554,SRSE,2027,USENSYS,SOU,full-base-200,base,base,carbon_price
24,20725024.128353864,SRSG,2027,USENSYS,WECC,full-base-200,base,base,carbon_price
25,71896439.14950702,TRE,2027,USENSYS,TRE,full-base-200,base,base,carbon_price
26,7514964.010429994,TREW,2027,USENSYS,TRE,full-base-200,base,base,carbon_price
1,3946290.9111415697,BASN,2030,USENSYS,WECC,full-base-200,base,base,carbon_price
2,5659846.322210038,CANO,2030,USENSYS,CA,full-base-200,base,base,carbon_price
3,7942803.502970583,CASO,2030,USENSYS,CA,full-base-200,base,base,carbon_price
4,12477781.372042593,FRCC,2030,USENSYS,SOU,full-base-200,base,base,carbon_price
5,11223678.694200397,ISNE,2030,USENSYS,NE,full-base-200,base,base,carbon_price
6,4048500.7411330463,MISC,2030,USENSYS,MISO,full-base-200,base,base,carbon_price
7,4288674.412156151,MISE,2030,USENSYS,MISO,full-base-200,base,base,carbon_price
8,13361284.040508816,MISS,2030,USENSYS,MISO,full-base-200,base,base,carbon_price
9,7066679.928215069,MISW,2030,USENSYS,MISO,full-base-200,base,base,carbon_price
10,1322338.4154637957,NWPP,2030,USENSYS,WECC,full-base-200,base,base,carbon_price
11,3567676.5950020817,NYCW,2030,USENSYS,NE,full-base-200,base,base,carbon_price
12,4253706.292878118,NYUP,2030,USENSYS,NE,full-base-200,base,base,carbon_price
13,5352691.174783873,PJMC,2030,USENSYS,PJM,full-base-200,base,base,carbon_price
14,5902018.147192953,PJMD,2030,USENSYS,PJM,full-base-200,base,base,carbon_price
15,33461102.242699884,PJME,2030,USENSYS,PJM,full-base-200,base,base,carbon_price
16,18152770.43736363,PJMW,2030,USENSYS,PJM,full-base-200,base,base,carbon_price
17,727595.9246435089,RMRG,2030,USENSYS,WECC,full-base-200,base,base,carbon_price
18,979294.1749475576,SPPC,2030,USENSYS,SPP,full-base-200,base,base,carbon_price
19,381850.9706026252,SPPN,2030,USENSYS,SPP,full-base-200,base,base,carbon_price
20,4947124.547725095,SPPS,2030,USENSYS,SPP,full-base-200,base,base,carbon_price
21,6814516.236547093,SRCA,2030,USENSYS,SOU,full-base-200,base,base,carbon_price
22,10430069.344416998,SRCE,2030,USENSYS,MISO,full-base-200,base,base,carbon_price
23,13634048.102806175,SRSE,2030,USENSYS,SOU,full-base-200,base,base,carbon_price
24,4145449.016865687,SRSG,2030,USENSYS,WECC,full-base-200,base,base,carbon_price
25,17579284.690747928,TRE,2030,USENSYS,TRE,full-base-200,base,base,carbon_price
26,2904683.57945484,TREW,2030,USENSYS,TRE,full-base-200,base,base,carbon_price
1,3634577.8186831386,BASN,2035,USENSYS,WECC,full-base-200,base,base,carbon_price
2,3782230.050537684,CANO,2035,USENSYS,CA,full-base-200,base,base,carbon_price
3,5650014.85837615,CASO,2035,USENSYS,CA,full-base-200,base,base,carbon_price
4,10075874.213733222,FRCC,2035,USENSYS,SOU,full-base-200,base,base,carbon_price
5,12898252.21969078,ISNE,2035,USENSYS,NE,full-base-200,base,base,carbon_price
6,3451536.9748169887,MISC,2035,USENSYS,MISO,full-base-200,base,base,carbon_price
7,2819978.2643005615,MISE,2035,USENSYS,MISO,full-base-200,base,base,carbon_price
8,9249668.163677124,MISS,2035,USENSYS,MISO,full-base-200,base,base,carbon_price
9,5190522.192627054,MISW,2035,USENSYS,MISO,full-base-200,base,base,carbon_price
10,2613873.945887836,NWPP,2035,USENSYS,WECC,full-base-200,base,base,carbon_price
11,1952206.4109955693,NYCW,2035,USENSYS,NE,full-base-200,base,base,carbon_price
12,2169081.772915413,NYUP,2035,USENSYS,NE,full-base-200,base,base,carbon_price
13,3637263.3086388833,PJMC,2035,USENSYS,PJM,full-base-200,base,base,carbon_price
14,4141365.352561699,PJMD,2035,USENSYS,PJM,full-base-200,base,base,carbon_price
15,21161605.689083736,PJME,2035,USENSYS,PJM,full-base-200,base,base,carbon_price
16,12656947.02255329,PJMW,2035,USENSYS,PJM,full-base-200,base,base,carbon_price
17,497701.07175270247,RMRG,2035,USENSYS,WECC,full-base-200,base,base,carbon_price
18,638144.054107817,SPPC,2035,USENSYS,SPP,full-base-200,base,base,carbon_price
19,285243.5928631917,SPPN,2035,USENSYS,SPP,full-base-200,base,base,carbon_price
20,3556101.023224417,SPPS,2035,USENSYS,SPP,full-base-200,base,base,carbon_price
21,4804199.742740304,SRCA,2035,USENSYS,SOU,full-base-200,base,base,carbon_price
22,7074857.751490964,SRCE,2035,USENSYS,MISO,full-base-200,base,base,carbon_price
23,9292288.62954831,SRSE,2035,USENSYS,SOU,full-base-200,base,base,carbon_price
24,3746737.914212954,SRSG,2035,USENSYS,WECC,full-base-200,base,base,carbon_price
25,11506581.397435928,TRE,2035,USENSYS,TRE,full-base-200,base,base,carbon_price
26,1831777.2701489297,TREW,2035,USENSYS,TRE,full-base-200,base,base,carbon_price
1,3667128.5347557105,BASN,2040,USENSYS,WECC,full-base-200,base,base,carbon_price
2,4643298.544709915,CANO,2040,USENSYS,CA,full-base-200,base,base,carbon_price
3,5475467.664998519,CASO,2040,USENSYS,CA,full-base-200,base,base,carbon_price
4,10615859.035354942,FRCC,2040,USENSYS,SOU,full-base-200,base,base,carbon_price
5,11807502.600391014,ISNE,2040,USENSYS,NE,full-base-200,base,base,carbon_price
6,3400378.5184481763,MISC,2040,USENSYS,MISO,full-base-200,base,base,carbon_price
7,2778270.4995637005,MISE,2040,USENSYS,MISO,full-base-200,base,base,carbon_price
8,8123106.139014608,MISS,2040,USENSYS,MISO,full-base-200,base,base,carbon_price
9,4934763.219771296,MISW,2040,USENSYS,MISO,full-base-200,base,base,carbon_price
10,2891141.1739955368,NWPP,2040,USENSYS,WECC,full-base-200,base,base,carbon_price
11,1995416.454978169,NYCW,2040,USENSYS,NE,full-base-200,base,base,carbon_price
12,1962011.7235302415,NYUP,2040,USENSYS,NE,full-base-200,base,base,carbon_price
13,3115727.641825907,PJMC,2040,USENSYS,PJM,full-base-200,base,base,carbon_price
14,3218431.4843151267,PJMD,2040,USENSYS,PJM,full-base-200,base,base,carbon_price
15,16553896.93250911,PJME,2040,USENSYS,PJM,full-base-200,base,base,carbon_price
16,11675760.118987316,PJMW,2040,USENSYS,PJM,full-base-200,base,base,carbon_price
17,882844.0877766802,RMRG,2040,USENSYS,WECC,full-base-200,base,base,carbon_price
18,589038.7723227297,SPPC,2040,USENSYS,SPP,full-base-200,base,base,carbon_price
19,336551.4576835547,SPPN,2040,USENSYS,SPP,full-base-200,base,base,carbon_price
20,3118535.733925374,SPPS,2040,USENSYS,SPP,full-base-200,base,base,carbon_price
21,4550848.598985516,SRCA,2040,USENSYS,SOU,full-base-200,base,base,carbon_price
22,6356865.05475064,SRCE,2040,USENSYS,MISO,full-base-200,base,base,carbon_price
23,8556551.32929176,SRSE,2040,USENSYS,SOU,full-base-200,base,base,carbon_price
24,4251986.182346959,SRSG,2040,USENSYS,WECC,full-base-200,base,base,carbon_price
25,10626906.9216495,TRE,2040,USENSYS,TRE,full-base-200,base,base,carbon_price
26,1525981.4369524682,TREW,2040,USENSYS,TRE,full-base-200,base,base,carbon_price
1,3316379.1902745827,BASN,2045,USENSYS,WECC,full-base-200,base,base,carbon_price
