Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cNetworkExp,7811646913.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,20-week-foresight,base,foresight,none
cVOM,11636156816.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.0,20-week-foresight,base,foresight,none
cCO2,27182916973.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.1,20-week-foresight,base,foresight,none
cFix,187676874053.0,6.48923154993e9,3.9853097347400002e9,5.885650887030002e9,1.012914889564e10,9.14970825857e9,1.0633391743589996e10,4.57063895583e9,5.669213838110001e9,1.1568535232300003e10,7.41318991105e9,1.0809743089999999e8,4.2550177068600006e9,3.7348268919600005e9,4.042680349939999e9,7.331287368699999e9,1.9228921067309998e10,6.562964362240001e9,3.5574069386099997e9,3.08089939089e9,8.694494251930002e9,9.053922411109997e9,9.258670779760002e9,9.77545325027e9,5.343262552e9,1.572774539222e10,2.4272049015e9,2040,Switch,0.6,20-week-foresight,base,foresight,none
cVar,43772879331.8,3.73280486714087e8,2.1874574262323346e9,3.267378565853579e9,6.007865396904072e9,1.213788597408809e9,2.8059563815545216e9,1.5138279421224666e9,2.610002122641184e9,2.617319953107381e9,4.387578868397703e8,1.4127125761496487e8,4.405160701069477e8,1.114584358084176e9,6.193007235886319e8,2.226949985579984e9,1.1552208302086365e10,9.795046533704971e7,1.56267335521997e8,9.113916181411453e7,2.5845704433163053e8,3.9900511821152306e9,2.467116020075887e9,5.1081670183612175e9,8.818754620327467e8,4.173268535665842e9,1.1328088447163618e8,2040,Switch,0.2,20-week-foresight,base,foresight,none
cNSE,926140018.2,23674.82299638385,22383.112809292765,22876.233880058633,27506.535906473306,6.950682220363322e8,21626.491461027857,22321.847299738096,23119.038092652638,1.8652616939046972e6,1.9207237923788592e8,3.664003209375084e7,21412.453902028858,23620.541045427606,21058.670337338244,22481.969462610345,22001.59988844256,21379.902721193448,20961.575851058948,20364.149729843728,22133.07365508338,22453.24571448449,22426.890622037627,22468.785077749104,24093.124940728605,22425.04098840874,21334.04901788771,2040,Switch,0.0,20-week-foresight,base,foresight,none
cStart,10055669424.4,1.6063149559486574e8,4.206626604937906e8,7.432287545442711e8,1.1013715985440545e9,2.181458969302579e8,4.6158282598814374e8,2.2975984017807424e8,5.484708197483627e8,5.3396997316181874e8,1.1382673121709213e8,6.6544281774638e7,6.018138808916423e7,1.2071162891143507e8,1.6512481407640073e8,6.122924432384753e8,1.3425014699936788e9,4.5486737454910316e7,3.140417938324705e7,2.003017564890498e7,1.1090043759867321e8,5.231180985765464e8,4.2105458833607674e8,8.821987219236093e8,2.352842720512547e8,8.399697515302213e8,4.72158394186489e7,2040,Switch,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,20-week-foresight,base,foresight,none
cNetworkExp,8780749713.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,20-week-foresight,base,foresight,none
cVOM,12695159234.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.0,20-week-foresight,base,foresight,none
cCO2,28683883399.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.1,20-week-foresight,base,foresight,none
cFix,214445339704.5,8.2764121987300005e9,5.079336656770001e9,7.60321619471e9,1.1553409021970001e10,1.0488176428819998e10,1.1348323583139997e10,4.96614896817e9,6.066446173780001e9,1.34680347814e10,9.080109918789999e9,2.5275873832000002e8,4.492109980919999e9,4.0223557704400015e9,4.908483178059999e9,7.57425720087e9,2.195015356703e10,7.83586218854e9,3.856560112450001e9,3.12214018434e9,1.01813366145e10,1.0074128010749996e10,1.0214057480560003e10,1.1321824331739998e10,6.6907488312300005e9,1.73009313982e10,2.71801819022e9,2045,Switch,0.6,20-week-foresight,base,foresight,none
cVar,49047465995.6,3.54801992618262e8,2.7061060000705543e9,4.1970245989445467e9,6.535508844348288e9,1.170450635659888e9,3.07333464268728e9,1.7712090828906755e9,2.9533131285138845e9,2.9114083847051334e9,8.699024349544065e8,1.3641889097299322e8,4.409695195741185e8,1.1638706268691444e9,5.891533947747838e8,2.078474912773007e9,1.3479104629910769e10,1.1263705665324965e8,1.610121659965737e8,9.748396888411562e7,2.8792719159529227e8,4.521309400954223e9,2.880487160795502e9,5.519866235902539e9,8.716230067452475e8,4.620039780043563e9,1.093792817713171e8,2045,Switch,0.1,20-week-foresight,base,foresight,none
cNSE,1764945624.6,1.7910817134616066e7,13659.360825121594,13383.597613776354,19492.437649357053,8.570663689082519e8,13735.813439199885,12918.70548669238,17332.70991559846,4.2687428400274955e7,8.062905747070087e8,4.068650302126071e7,12635.850634466113,13344.941732194655,13617.497672883463,15217.334774497122,13875.003061353378,15123.184707908025,13715.15581596507,13248.32972510566,14325.623222869677,14411.243783407925,16864.493566744575,14916.700150047778,13784.941579526658,15403.915742236935,12925.59241953017,2045,Switch,0.0,20-week-foresight,base,foresight,none
cStart,11681726447.9,1.4113872267952898e8,5.37274024980013e8,8.538264263018099e8,1.243894508603471e9,2.0438994950920692e8,5.424529577494342e8,2.805997476551057e8,6.60509237859813e8,6.128907134527297e8,1.813540936254364e8,6.202583651821873e7,6.599708793986181e7,1.3937909053372392e8,1.610449725725267e8,5.906175840723712e8,1.6029005688464339e9,5.2051290198150374e7,3.5037805448838554e7,2.3587397167832345e7,1.2715934779699369e8,6.65830658287269e8,5.52087381034522e8,1.0718475903271438e9,2.2091582368319082e8,1.0027440476982504e9,5.016958332619978e7,2045,Switch,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Switch,0.0,20-week-foresight,base,foresight,none
cNetworkExp,10140445916.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Switch,0.0,20-week-foresight,base,foresight,none
cVOM,14565350974.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,Switch,0.0,20-week-foresight,base,foresight,none
cCO2,30002054319.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,Switch,0.1,20-week-foresight,base,foresight,none
cFix,238560953232.4,9.540344210919998e9,5.9661578485199995e9,9.346291885499998e9,1.3583595214550001e10,1.1141487551839998e10,1.1495276559749994e10,5.46500697525e9,6.09687316772e9,1.4633634517e10,1.079084911452e10,3.5068856742e8,4.67352664047e9,4.38694540743e9,6.159183726930001e9,9.421866419199997e9,2.299131066831e10,8.70841343212e9,4.298482896649999e9,3.3788513273299994e9,1.0784122049849998e10,1.1487862879059998e10,1.103850679502e10,1.263672645696e10,8.42781492187e9,1.85720737213e10,3.1850602768799996e9,2050,Switch,0.7,20-week-foresight,base,foresight,none
cVar,47332760250.6,3.122831609326802e8,2.7142748118453584e9,4.0193703970874186e9,6.247604999668887e9,1.1172706000146546e9,2.960098445347273e9,1.7189442607243445e9,2.972886553104341e9,2.6598142403904066e9,1.1962425172719595e9,1.1094662232560664e8,3.3799851233916485e8,1.1477840047196703e9,4.991098468473573e8,1.894855450031177e9,1.2993786043099104e10,8.349773708714698e7,1.4792105650319353e8,9.162846327962005e7,2.6173173782135403e8,4.346572606701922e9,2.8818628744371433e9,5.405248206449195e9,7.147413314824023e8,4.589474987172562e9,1.0058176196256423e8,2050,Switch,0.1,20-week-foresight,base,foresight,none
cNSE,1714537069.6,1.5257496611145714e7,40834.83021498274,40921.58797502916,41159.01062898396,7.682771232123648e8,40954.23658071349,41115.336428261,40885.796890686994,7.695190255476579e7,8.287028844679755e8,1.314348840506645e7,41291.41334255834,40889.526365901824,41190.656627005694,41491.869405330406,41118.411394743176,40844.76276048119,40499.249371164085,40319.10076545246,40957.57877342606,1.1384778213655567e7,41310.25750671251,40844.36088160852,40857.519295439015,41235.908491192684,40674.724986010675,2050,Switch,0.0,20-week-foresight,base,foresight,none
cStart,11351941039.6,1.1071323119512013e8,5.3636574401362056e8,7.410405578876501e8,1.1668879820346239e9,1.898632339111125e8,5.389720841924412e8,2.812460151193178e8,6.865414033486851e8,5.023660765937869e8,2.1386006471764675e8,4.6272361119887166e7,6.011778311197892e7,1.3104544255076653e8,1.01641990170143e8,4.7503899052238053e8,1.7676211499275496e9,3.40101707859168e7,2.7884664822704326e7,1.8092330060503233e7,1.1410512079542941e8,6.709418452662075e8,5.952040775470082e8,1.10153964584101e9,1.436498405941652e8,1.0466668184443275e9,5.0252414990562975e7,2050,Switch,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,20-week-foresight,base,foresight,none
cNetworkExp,10390136603.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,20-week-foresight,base,foresight,none
cVOM,14193770978.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,Switch,0.0,20-week-foresight,base,foresight,none
cCO2,25921639497.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,Switch,0.1,20-week-foresight,base,foresight,none
cCO2,1182693118424.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.2,20-week-foresight,base,foresight,none
cFix,3487238543111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.6,20-week-foresight,base,foresight,none
cNSE,17619739854.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,20-week-foresight,base,foresight,none
cNetworkExp,153076984318.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,20-week-foresight,base,foresight,none
cStart,148996292142.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,20-week-foresight,base,foresight,none
cVOM,252677093687.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,20-week-foresight,base,foresight,none
cVar,945020349901.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.2,20-week-foresight,base,foresight,none
cFix,61431491784.0,1.5701707806600003e9,9.186403495200001e8,8.744472418600001e8,1.82016625835e9,1.3986509837400002e9,3.9510323043699994e9,1.3741028033499997e9,2.2523728147e9,3.804745644639999e9,2.53433729377e9,1.0835791964e8,1.42106241911e9,2.52750675329e9,1.28172429068e9,4.0663198502599993e9,4.5347971872300005e9,2.60212914095e9,1.5785100006e9,1.2695961047800002e9,3.0456274143599997e9,4.313947639400001e9,3.11554307026e9,3.1105490826500006e9,1.84272006339e9,4.910497762299999e9,1.20393661014e9,2027,TEMOA,0.2,20-week-foresight,base,foresight,none
cVar,52616402573.8,1.4793259992839584e9,1.849576301902817e9,1.831143258960102e9,6.272829454845325e9,2.371436094756274e9,1.6031917216228075e9,1.7540208117477078e9,3.6746002859743285e9,2.0808294137906206e9,1.0333306861994642e9,8.679406326680433e8,1.1897701594529078e9,1.7889683555339365e9,1.7303834592503786e9,5.61402786130394e9,5.19808533433794e9,3.049633023391658e8,5.3301146961627567e8,2.8082825393853384e8,1.113134477237394e9,3.410478175482938e9,3.2214143218465185e9,4.847208908996669e9,2.2870636164515753e9,4.848926085841317e9,4.863892082937936e8,2027,TEMOA,0.2,20-week-foresight,base,foresight,none
cNSE,504621587.5,23158.444905681892,23260.50849124562,23152.680157354924,23192.845015433442,2.235536796636965e8,22361.707472653045,23313.647903422956,23158.090568166077,22947.01714472009,23067.661433975616,2.805130022771817e8,23597.90771591614,23196.537010379416,23531.282198694335,23270.50849720586,23073.249264806596,21752.155856834084,22199.00355901268,22210.390792298618,22690.212175688703,23699.33548039195,22815.552995806633,23108.252872209367,24161.024734063292,24325.382721561975,23662.201429102068,2027,TEMOA,0.0,20-week-foresight,base,foresight,none
cStart,575921765.9,2.137336443975092e6,1.8749671013306906e6,1.6010490253559328e6,7.181085993723534e6,8.625483594429608e6,4.86544391346795e7,1.2352520116434937e7,1.1710677033462143e7,9.27592536630704e7,941604.8961977691,5.030845934881948e6,1.3853833844466056e6,1.6406044007401668e7,3.828228124612552e6,2.5702919182489064e7,4.4394457056548215e7,1.0575343549257582e7,2.2692415941181444e7,1.266347537773524e7,3.690305707245056e7,2.1767734271691024e7,8.757961309545409e6,9.725866406663531e6,3.6515889246740863e6,1.4837951378601605e8,1.621851456229669e7,2027,TEMOA,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,20-week-foresight,base,foresight,none
cNetworkExp,846334729.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,20-week-foresight,base,foresight,none
cVOM,9056475078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.0,20-week-foresight,base,foresight,none
cCO2,174084314073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.6,20-week-foresight,base,foresight,none
cFix,126700872073.7,4.656551371699999e9,2.2763472755400004e9,2.5012081703900003e9,6.98602731786e9,5.03703611355e9,6.700530290610002e9,3.5938474954500003e9,2.8754088609500003e9,7.412602597940001e9,4.78837453595e9,1.0453953332e8,3.1419279138199997e9,2.6317189965099998e9,2.85222432607e9,6.58991187212e9,1.0854107269849998e10,5.247956302080001e9,2.78214158883e9,2.55091976763e9,7.596711700900001e9,6.750761022599998e9,6.436736365330001e9,6.60006356205e9,3.324101461439999e9,1.022509180171e10,2.1840245594799995e9,2030,TEMOA,0.6,20-week-foresight,base,foresight,none
cVar,34241724193.5,2.02353613563768e8,1.0904570593261988e9,1.3017267141730528e9,5.385224045071012e9,9.323716739522411e8,1.7752593732131107e9,1.2810234532366078e9,1.815076277188345e9,1.9142877538979385e9,2.2615755314209944e8,3.597098522603645e8,6.010500754302251e8,1.1818354161598392e9,6.614129507058073e8,3.352121391177968e9,7.095981031551493e9,3.882747645735683e7,1.4701952984097922e8,7.5864123455215e7,2.978412489473538e8,3.4510659398153577e9,2.620723222399079e9,3.8588050384838123e9,5.83624808029019e8,3.2737970827504654e9,1.872193394220968e8,2030,TEMOA,0.2,20-week-foresight,base,foresight,none
cNSE,214187208.6,218690.53048871976,210337.2195794295,212803.7058588644,245921.57908462588,2.0789468003022072e8,230002.79221935206,230797.94519384962,232891.90738561063,233476.6191911096,220301.59759987888,833359.2819034279,206061.48686570005,234274.84159797934,230660.26711549822,228838.96091542993,229680.68625428085,222843.17119005288,230050.59948090828,225282.90896675823,225682.46785253586,236923.59003547646,230253.54357621903,237172.7090004724,228501.1537175159,240212.6083678405,217506.43402293915,2030,TEMOA,0.0,20-week-foresight,base,foresight,none
cStart,2124855890.9,1.6588346357536409e7,5.064126828947989e7,6.370608605103645e7,2.7406101497331643e8,7.074948580605032e7,9.843314172811118e7,5.1696413061639875e7,1.3168365319240138e8,1.608375922040833e8,1.3646364642102703e7,2.4791679873043068e7,2.46715316910415e7,2.473563165564686e7,2.6330691424486022e7,1.703264020821196e8,1.6532600952554983e8,5.666222055747675e6,9.960322465734864e6,6.494861837024548e6,3.5869690790262654e7,6.818658377218157e7,9.586826210812646e7,1.6149913839080027e8,2.876814918461607e7,3.198347937998519e8,2.448255395576148e7,2030,TEMOA,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,20-week-foresight,base,foresight,none
cNetworkExp,5496339925.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,20-week-foresight,base,foresight,none
cVOM,9469111850.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.0,20-week-foresight,base,foresight,none
cCO2,36873162785.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.2,20-week-foresight,base,foresight,none
cFix,163466296124.5,5.62246185627e9,3.28078278871e9,4.099077037620001e9,8.59354641152e9,7.22429152503e9,8.228680371240002e9,4.1450242469300003e9,4.06332614793e9,1.017479918729e10,6.050330922309999e9,1.1908574752e8,3.99607023787e9,2.92944993544e9,3.81170488219e9,7.050796497940001e9,1.683675004463e10,6.184947222540001e9,3.14137842563e9,3.5764782906000004e9,9.306177971480007e9,8.14799399492e9,8.416224705519999e9,8.161243777700001e9,3.8895287215499997e9,1.3707325899269997e10,2.7088192748500004e9,2035,TEMOA,0.6,20-week-foresight,base,foresight,none
cVar,39502640217.3,2.85530845277484e8,1.791876333238137e9,2.0920897490952597e9,5.985223949627813e9,1.1030493888663516e9,2.7040258853701577e9,1.5392293629638028e9,2.1472580810118103e9,2.25802535950173e9,4.1053727196201104e8,1.502655085394035e8,4.377613933736965e8,1.1091577326792448e9,6.099168991865417e8,2.3075419123000164e9,1.0962040038177902e10,3.621541183384894e7,1.2967286475969471e8,7.121753956470995e7,2.2536184973734632e8,3.6161322254964657e9,2.4364745022763777e9,4.604783706306316e9,6.51628859312179e8,3.407598396202492e9,1.2322723268768136e8,2035,TEMOA,0.2,20-week-foresight,base,foresight,none
cNSE,549563950.9,18343.128548315886,18966.01549499416,19397.177819463468,20774.47401679928,5.306514419095953e8,19169.65799825431,19337.384910522913,19709.6276546986,19966.002933505715,19040.65112092762,1.844843052094864e7,17910.98557591443,20073.268789131344,18685.14331249515,19792.083134471002,19771.74750744133,18053.809995478463,18886.992763923758,17929.868178370594,19048.946427120205,19721.42655137822,19814.370443715703,20253.717312330195,20433.24958709929,20905.765763944153,18093.01600705318,2035,TEMOA,0.0,20-week-foresight,base,foresight,none
cStart,5816407100.3,7.40110323599909e7,1.7351121776407206e8,2.5108741019708255e8,6.616608320085673e8,1.683718849456928e8,2.7462055657923484e8,1.3091321326351354e8,3.1332083376213616e8,3.3308162357706773e8,5.3418353066088654e7,5.053758222293753e7,4.426731458285904e7,7.613342144357969e7,1.1664073218692572e8,4.549437837772922e8,8.233326469895566e8,1.2081509062401809e7,1.5692597984866327e7,9.617100257133191e6,6.5760621315143384e7,3.149707137797008e8,2.600260517645645e8,5.1590573683546054e8,8.255095373438779e7,5.100656714045401e8,2.9883705421679925e7,2035,TEMOA,0.0,20-week-foresight,base,foresight,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,20-week-foresight,base,foresight,none
cNetworkExp,9379065673.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,20-week-foresight,base,foresight,none
cVOM,11693202082.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.0,20-week-foresight,base,foresight,none
cCO2,27000831655.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.1,20-week-foresight,base,foresight,none
cFix,185543561155.3,6.40142611307e9,3.7978315479699993e9,5.190135921499999e9,9.83683695189e9,9.39944329735e9,8.921213837529999e9,4.41551787666e9,4.763129981969999e9,1.180480019391e10,7.55639790747e9,1.8585108434e8,4.6300289258e9,3.3148835103499994e9,4.36830106555e9,7.22052857435e9,1.9054671559329994e10,6.76711593802e9,3.3766366645599995e9,3.8892278474799995e9,9.799373589109999e9,8.91536115092e9,9.31283181447e9,9.292068203170002e9,4.851204708480002e9,1.5494403253529997e10,2.9843396365400004e9,2040,TEMOA,0.6,20-week-foresight,base,foresight,none
cVar,42417167560.4,3.50258057387331e8,2.1750500792744045e9,3.0585742995198083e9,6.15170928623044e9,1.1573132899788365e9,2.8963608672970357e9,1.5913400515991282e9,2.224636901658717e9,2.4939023479598646e9,8.790461978015125e8,1.4902850399192482e8,4.1362432114879596e8,1.1446142373825037e9,6.046139394203944e8,2.1616505078153687e9,1.16765745322507e10,7.423602959788594e7,1.3476430388945743e8,8.230353552107584e7,2.2261171886644015e8,3.724183217664315e9,2.36679163980092e9,4.7193598447782e9,7.597907719242682e8,3.4236260305603504e9,1.0840539518227062e8,2040,TEMOA,0.1,20-week-foresight,base,foresight,none
cNSE,751924254.7,1.4866944441300604e7,19527.665532502026,20231.572397742082,21416.461524825616,6.748748371416948e8,19719.93312479587,20019.25356910444,19877.25504929856,19222.592234400585,2.9836616440098435e7,3.190672197421191e7,20088.741141309107,20659.569424729412,19141.342221323535,19998.50359664846,19817.574812356575,18998.163580336695,19680.826258227007,19081.675388578427,19124.627417854506,20000.382088542072,19934.888133491695,20252.387642885173,21985.6036488984,21096.05594955398,19259.62175764473,2040,TEMOA,0.0,20-week-foresight,base,foresight,none
