model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,base_short_tx_200,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2027,base_short_tx_200,MW,980.0,980.0
SWITCH,PJMC_to_MISW,2027,base_short_tx_200,MW,3200.0,3200.0
SWITCH,PJME_to_NYUP,2027,base_short_tx_200,MW,1255.0,1255.0
SWITCH,PJME_to_PJMW,2027,base_short_tx_200,MW,3885.0,3885.0
SWITCH,PJME_to_NYCW,2027,base_short_tx_200,MW,660.0,1980.0
SWITCH,PJME_to_PJMD,2027,base_short_tx_200,MW,1200.0,1476.665084893324
SWITCH,MISE_to_MISC,2027,base_short_tx_200,MW,0.0,5.829793560242292e-11
SWITCH,MISE_to_PJMW,2027,base_short_tx_200,MW,2662.0,2662.0
SWITCH,MISE_to_MISW,2027,base_short_tx_200,MW,0.0,5.047747338876801e-11
SWITCH,ISNE_to_NYUP,2027,base_short_tx_200,MW,1400.0,1400.0
SWITCH,ISNE_to_NYCW,2027,base_short_tx_200,MW,760.0,760.0
SWITCH,MISC_to_SPPC,2027,base_short_tx_200,MW,1430.0,3195.954779824271
SWITCH,MISC_to_PJMW,2027,base_short_tx_200,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2027,base_short_tx_200,MW,3745.0,3745.0
SWITCH,MISC_to_SPPS,2027,base_short_tx_200,MW,1172.0,1172.0000000000002
SWITCH,MISC_to_MISS,2027,base_short_tx_200,MW,1039.0,1039.0
SWITCH,MISC_to_SPPN,2027,base_short_tx_200,MW,0.0,1.733284749716701e-10
SWITCH,MISC_to_MISW,2027,base_short_tx_200,MW,1655.0,1655.0
SWITCH,CANO_to_BASN,2027,base_short_tx_200,MW,100.0,100.0
SWITCH,CANO_to_CASO,2027,base_short_tx_200,MW,3675.0,3675.0
SWITCH,CANO_to_NWPP,2027,base_short_tx_200,MW,3675.0,3675.0
SWITCH,TREW_to_TRE,2027,base_short_tx_200,MW,16529.0,16529.0
SWITCH,TREW_to_SPPS,2027,base_short_tx_200,MW,220.0,660.0
SWITCH,SPPC_to_SPPS,2027,base_short_tx_200,MW,3372.0,3372.0
SWITCH,SPPC_to_MISS,2027,base_short_tx_200,MW,0.0,6.373739764200728e-10
SWITCH,SPPC_to_SPPN,2027,base_short_tx_200,MW,1433.0,2859.0458449296493
SWITCH,SPPC_to_MISW,2027,base_short_tx_200,MW,0.0,6.442429321148856e-11
SWITCH,FRCC_to_SRSE,2027,base_short_tx_200,MW,3600.0,3600.0
SWITCH,TRE_to_SPPS,2027,base_short_tx_200,MW,600.0,1799.9999999999984
SWITCH,SRCA_to_PJMW,2027,base_short_tx_200,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2027,base_short_tx_200,MW,216.0,216.0
SWITCH,SRCA_to_PJMD,2027,base_short_tx_200,MW,1000.0,1000.0
SWITCH,SRCA_to_SRSE,2027,base_short_tx_200,MW,1400.0,1400.0
SWITCH,NYUP_to_NYCW,2027,base_short_tx_200,MW,2489.0,2489.0
SWITCH,PJMW_to_SRCE,2027,base_short_tx_200,MW,3333.0,3333.0
SWITCH,PJMW_to_PJMD,2027,base_short_tx_200,MW,6930.0,6930.0
SWITCH,BASN_to_RMRG,2027,base_short_tx_200,MW,3750.0,3750.0
SWITCH,BASN_to_CASO,2027,base_short_tx_200,MW,5920.0,5920.0
SWITCH,BASN_to_NWPP,2027,base_short_tx_200,MW,3350.0,3350.0
SWITCH,BASN_to_SRSG,2027,base_short_tx_200,MW,5385.0,5385.0
SWITCH,SRCE_to_MISS,2027,base_short_tx_200,MW,4092.0,4092.0
SWITCH,SRCE_to_SRSE,2027,base_short_tx_200,MW,3196.0,3196.0
SWITCH,SPPS_to_MISS,2027,base_short_tx_200,MW,1697.0,5091.0
SWITCH,SPPS_to_SRSG,2027,base_short_tx_200,MW,1010.0,1010.0
SWITCH,SPPS_to_SPPN,2027,base_short_tx_200,MW,0.0,399.9999999999999
SWITCH,RMRG_to_NWPP,2027,base_short_tx_200,MW,400.0,400.0
SWITCH,RMRG_to_SRSG,2027,base_short_tx_200,MW,614.0,614.0
SWITCH,MISS_to_SRSE,2027,base_short_tx_200,MW,891.0,891.0
SWITCH,CASO_to_NWPP,2027,base_short_tx_200,MW,2858.0,2858.0
SWITCH,CASO_to_SRSG,2027,base_short_tx_200,MW,4354.0,4354.0
SWITCH,SPPN_to_MISW,2027,base_short_tx_200,MW,5512.0,5512.0
SWITCH,NWPP_to_SPPN,2027,base_short_tx_200,MW,0.0,4.003941720979872e-11
SWITCH,NWPP_to_MISW,2027,base_short_tx_200,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2027,base_short_tx_200,MW,410.0,1230.0
SWITCH,RMRG_to_SPPC,2027,base_short_tx_200,MW,210.0,629.9999999999999
SWITCH,SRSG_to_TRE,2027,base_short_tx_200,MW,0.0,6.70123595707275e-11
SWITCH,PJMC_to_MISC,2030,base_short_tx_200,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2030,base_short_tx_200,MW,980.0,2939.999999999992
SWITCH,PJMC_to_MISW,2030,base_short_tx_200,MW,3200.0,3959.165842214154
